county,town,precinct,office,district,party,candidate,votes
Rutland,Rutland City,Rutland 5-3,U.S. Senate,NA,Democratic,Patrick Leahy,521
Rutland,Rutland City,Rutland 5-4,U.S. Senate,NA,Democratic,Patrick Leahy,752
Rutland,Rutland Town,NA,U.S. Senate,NA,Democratic,Patrick Leahy,930
Caledonia,Ryegate,NA,U.S. Senate,NA,Democratic,Patrick Leahy,224
Franklin,Salisbury,NA,U.S. Senate,NA,Democratic,Patrick Leahy,246
Franklin,Sandgate,NA,U.S. Senate,NA,Democratic,Patrick Leahy,93
Chittenden,Searsburg,NA,U.S. Senate,NA,Democratic,Patrick Leahy,15
Caledonia,Shaftsbury,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,051"
Addison,Sharon,NA,U.S. Senate,NA,Democratic,Patrick Leahy,351
Bennington,Sheffield,NA,U.S. Senate,NA,Democratic,Patrick Leahy,135
Bennington,Shelburne,Chittenden 5-1,U.S. Senate,NA,Democratic,Patrick Leahy,"1,419"
Bennington,Shelburne,Chittenden 5-2,U.S. Senate,NA,Democratic,Patrick Leahy,"1,087"
Bennington,Sheldon,NA,U.S. Senate,NA,Democratic,Patrick Leahy,410
Windsor,Shoreham,NA,U.S. Senate,NA,Democratic,Patrick Leahy,336
Caledonia,Shrewsbury,NA,U.S. Senate,NA,Democratic,Patrick Leahy,296
Chittenden,S. Burlington,Chittenden 3-10,U.S. Senate,NA,Democratic,Patrick Leahy,"1,144"
Chittenden,S. Burlington,Chittenden 3-7,U.S. Senate,NA,Democratic,Patrick Leahy,"1,207"
Chittenden,S. Burlington,Chittenden 3-8,U.S. Senate,NA,Democratic,Patrick Leahy,"1,645"
Chittenden,S. Burlington,Chittenden 3-9,U.S. Senate,NA,Democratic,Patrick Leahy,"1,013"
Franklin,S. Hero,NA,U.S. Senate,NA,Democratic,Patrick Leahy,642
Addison,Springfield,Windsor 1-1,U.S. Senate,NA,Democratic,Patrick Leahy,21
Addison,Springfield,Windsor 1-2,U.S. Senate,NA,Democratic,Patrick Leahy,"1,641"
Rutland,St. Albans City,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,272"
Chittenden,St. Albans Town,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,340"
Grand Isle,St. George,NA,U.S. Senate,NA,Democratic,Patrick Leahy,161
Windsor,St. Johnsbury,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,302"
Bennington,Stamford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,155
Caledonia,Stannard,NA,U.S. Senate,NA,Democratic,Patrick Leahy,56
Addison,Starksboro,NA,U.S. Senate,NA,Democratic,Patrick Leahy,472
Windsor,Stockbridge,NA,U.S. Senate,NA,Democratic,Patrick Leahy,201
Lamoille,Stowe,NA,U.S. Senate,NA,Democratic,Patrick Leahy,"1,263"
Orange,Strafford,NA,U.S. Senate,NA,Democratic,Patrick Leahy,431
