county,town,precinct,office,district,party,candidate,votes
Windham,Brattleboro,Windham 3-3,U.S. Senate,NA,Republican,Write-Ins,0
Windsor,Bridgewater,NA,U.S. Senate,NA,Republican,Write-Ins,2
Addison,Bridport,NA,U.S. Senate,NA,Republican,Write-Ins,13
Essex,Brighton,NA,U.S. Senate,NA,Republican,Write-Ins,9
Addison,Bristol,NA,U.S. Senate,NA,Republican,Write-Ins,32
Orange,Brookfield,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windham,Brookline,NA,U.S. Senate,NA,Republican,Write-Ins,1
Orleans,Brownington,NA,U.S. Senate,NA,Republican,Write-Ins,3
Essex,Brunswick,NA,U.S. Senate,NA,Republican,Write-Ins,5
Caledonia,Burke,NA,U.S. Senate,NA,Republican,Write-Ins,1
Chittenden,Burlington,Chittenden 3-1,U.S. Senate,NA,Republican,Write-Ins,3
Chittenden,Burlington,Chittenden 3-2,U.S. Senate,NA,Republican,Write-Ins,3
Chittenden,Burlington,Chittenden 3-3,U.S. Senate,NA,Republican,Write-Ins,0
Chittenden,Burlington,Chittenden 3-4,U.S. Senate,NA,Republican,Write-Ins,3
Chittenden,Burlington,Chittenden 3-5,U.S. Senate,NA,Republican,Write-Ins,3
Chittenden,Burlington,Chittenden 3-6,U.S. Senate,NA,Republican,Write-Ins,1
Washington,Cabot,NA,U.S. Senate,NA,Republican,Write-Ins,1
Washington,Calais,NA,U.S. Senate,NA,Republican,Write-Ins,1
Lamoille,Cambridge,NA,U.S. Senate,NA,Republican,Write-Ins,25
Essex,Canaan,NA,U.S. Senate,NA,Republican,Write-Ins,8
Rutland,Castleton,NA,U.S. Senate,NA,Republican,Write-Ins,0
Windsor,Cavendish,NA,U.S. Senate,NA,Republican,Write-Ins,1
Orleans,Charleston,NA,U.S. Senate,NA,Republican,Write-Ins,4
Chittenden,Charlotte,NA,U.S. Senate,NA,Republican,Write-Ins,4
Orange,Chelsea,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windsor,Chester,NA,U.S. Senate,NA,Republican,Write-Ins,2
Rutland,Chittenden,NA,U.S. Senate,NA,Republican,Write-Ins,1
Rutland,Clarendon,NA,U.S. Senate,NA,Republican,Write-Ins,6
Chittenden,Colchester,Chittenden 7-1,U.S. Senate,NA,Republican,Write-Ins,2
Chittenden,Colchester,Chittenden 7-2,U.S. Senate,NA,Republican,Write-Ins,4
Essex,Concord,NA,U.S. Senate,NA,Republican,Write-Ins,7
Orange,Corinth,NA,U.S. Senate,NA,Republican,Write-Ins,2
Addison,Cornwall,NA,U.S. Senate,NA,Republican,Write-Ins,1
Orleans,Coventry,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orleans,Craftsbury,NA,U.S. Senate,NA,Republican,Write-Ins,7
Rutland,Danby,NA,U.S. Senate,NA,Republican,Write-Ins,2
Caledonia,Danville,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orleans,Derby,NA,U.S. Senate,NA,Republican,Write-Ins,9
Bennington,Dorset,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windham,Dover,NA,U.S. Senate,NA,Republican,Write-Ins,0
Windham,Dummerston,NA,U.S. Senate,NA,Republican,Write-Ins,0
Washington,Duxbury,NA,U.S. Senate,NA,Republican,Write-Ins,2
