county,town,precinct,office,district,party,candidate,votes
Lamoille,Eden,NA,Attorney General,NA,Republican,Aaron Michael Toscano,99
Lamoille,Elmore,NA,Attorney General,NA,Republican,Aaron Michael Toscano,95
Franklin,Enosburgh,NA,Attorney General,NA,Republican,Aaron Michael Toscano,273
Chittenden,Essex,Chittenden 6-1,Attorney General,NA,Republican,Aaron Michael Toscano,"1,078"
Chittenden,Essex,Chittenden 6-2,Attorney General,NA,Republican,Aaron Michael Toscano,"1,155"
Chittenden,Essex,Chittenden 6-3,Attorney General,NA,Republican,Aaron Michael Toscano,358
Rutland,Fair Haven,NA,Attorney General,NA,Republican,Aaron Michael Toscano,351
Franklin,Fairfax,NA,Attorney General,NA,Republican,Aaron Michael Toscano,529
Franklin,Fairfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,175
Orange,Fairlee,NA,Attorney General,NA,Republican,Aaron Michael Toscano,105
Washington,Fayston,NA,Attorney General,NA,Republican,Aaron Michael Toscano,153
Addison,Ferrisburgh,NA,Attorney General,NA,Republican,Aaron Michael Toscano,382
Franklin,Fletcher,NA,Attorney General,NA,Republican,Aaron Michael Toscano,133
Franklin,Franklin,NA,Attorney General,NA,Republican,Aaron Michael Toscano,183
Franklin,Georgia,NA,Attorney General,NA,Republican,Aaron Michael Toscano,650
Orleans,Glover,NA,Attorney General,NA,Republican,Aaron Michael Toscano,139
Addison,Goshen,NA,Attorney General,NA,Republican,Aaron Michael Toscano,23
Windham,Grafton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,97
Essex,Granby,NA,Attorney General,NA,Republican,Aaron Michael Toscano,16
Grand Isle,Grand Isle,NA,Attorney General,NA,Republican,Aaron Michael Toscano,293
Addison,Granville,NA,Attorney General,NA,Republican,Aaron Michael Toscano,26
Orleans,Greensboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,87
Caledonia,Groton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,163
Essex,Guildhall,NA,Attorney General,NA,Republican,Aaron Michael Toscano,50
Windham,Guilford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,185
Windham,Halifax,NA,Attorney General,NA,Republican,Aaron Michael Toscano,106
Addison,Hancock,NA,Attorney General,NA,Republican,Aaron Michael Toscano,38
Caledonia,Hardwick,NA,Attorney General,NA,Republican,Aaron Michael Toscano,289
Windsor,Hartford,Windsor 6-1,Attorney General,NA,Republican,Aaron Michael Toscano,284
Windsor,Hartford,Windsor 6-2,Attorney General,NA,Republican,Aaron Michael Toscano,710
Windsor,Hartland,NA,Attorney General,NA,Republican,Aaron Michael Toscano,413
Franklin,Highgate,NA,Attorney General,NA,Republican,Aaron Michael Toscano,340
Chittenden,Hinesburg,Chittenden 1-1,Attorney General,NA,Republican,Aaron Michael Toscano,447
Chittenden,Hinesburg,Chittenden 1-2,Attorney General,NA,Republican,Aaron Michael Toscano,21
Orleans,Holland,NA,Attorney General,NA,Republican,Aaron Michael Toscano,69
Rutland,Hubbardton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,107
Chittenden,Huntington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,189
Lamoille,Hyde Park,NA,Attorney General,NA,Republican,Aaron Michael Toscano,301
Rutland,Ira,Rutland 1-1,Attorney General,NA,Republican,Aaron Michael Toscano,11
Rutland,Ira,Rutland 1-2,Attorney General,NA,Republican,Aaron Michael Toscano,65
Orleans,Irasburg,NA,Attorney General,NA,Republican,Aaron Michael Toscano,158
Grand Isle,Isle La Motte,NA,Attorney General,NA,Republican,Aaron Michael Toscano,94
Windham,Jamaica,NA,Attorney General,NA,Republican,Aaron Michael Toscano,112
Orleans,Jay,NA,Attorney General,NA,Republican,Aaron Michael Toscano,43
Chittenden,Jericho,NA,Attorney General,NA,Republican,Aaron Michael Toscano,707
Lamoille,Johnson,NA,Attorney General,NA,Republican,Aaron Michael Toscano,225
Rutland,Killington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,201
Caledonia,Kirby,NA,Attorney General,NA,Republican,Aaron Michael Toscano,73
Bennington,Landgrove,NA,Attorney General,NA,Republican,Aaron Michael Toscano,32
Addison,Leicester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,152
Essex,Lemington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,23
Addison,Lincoln,NA,Attorney General,NA,Republican,Aaron Michael Toscano,143
Windham,Londonderry,NA,Attorney General,NA,Republican,Aaron Michael Toscano,284
Orleans,Lowell,NA,Attorney General,NA,Republican,Aaron Michael Toscano,95
Windsor,Ludlow,NA,Attorney General,NA,Republican,Aaron Michael Toscano,335
Essex,Lunenburg,NA,Attorney General,NA,Republican,Aaron Michael Toscano,178
Caledonia,Lyndon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,707
Essex,Maidstone,NA,Attorney General,NA,Republican,Aaron Michael Toscano,43
Bennington,Manchester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,698
Windham,Marlboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,67
Washington,Marshfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,193
Rutland,Mendon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,216
Addison,Middlebury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,500
Washington,Middlesex,NA,Attorney General,NA,Republican,Aaron Michael Toscano,149
Rutland,Middletown Springs,NA,Attorney General,NA,Republican,Aaron Michael Toscano,125
Chittenden,Milton,Chittenden 9,Attorney General,NA,Republican,Aaron Michael Toscano,"1,066"
Chittenden,Milton,Grand Isle-Chittenden 1-1,Attorney General,NA,Republican,Aaron Michael Toscano,190
Addison,Monkton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,218
Franklin,Montgomery,NA,Attorney General,NA,Republican,Aaron Michael Toscano,114
Washington,Montpelier,NA,Attorney General,NA,Republican,Aaron Michael Toscano,515
Washington,Moretown,NA,Attorney General,NA,Republican,Aaron Michael Toscano,195
Orleans,Morgan,NA,Attorney General,NA,Republican,Aaron Michael Toscano,127
Lamoille,Morristown,NA,Attorney General,NA,Republican,Aaron Michael Toscano,529
Rutland,Mount Holly,NA,Attorney General,NA,Republican,Aaron Michael Toscano,226
Rutland,Mount Tabor,NA,Attorney General,NA,Republican,Aaron Michael Toscano,21
Addison,New Haven,NA,Attorney General,NA,Republican,Aaron Michael Toscano,233
Caledonia,Newark,NA,Attorney General,NA,Republican,Aaron Michael Toscano,77
Orange,Newbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,302
Windham,Newfane,NA,Attorney General,NA,Republican,Aaron Michael Toscano,154
Orleans,Newport City,NA,Attorney General,NA,Republican,Aaron Michael Toscano,391
Orleans,Newport Town,NA,Attorney General,NA,Republican,Aaron Michael Toscano,176
Grand Isle,N. Hero,NA,Attorney General,NA,Republican,Aaron Michael Toscano,171
Washington,Northfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,479
Essex,Norton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,36
Windsor,Norwich,NA,Attorney General,NA,Republican,Aaron Michael Toscano,230
Orange,Orange,NA,Attorney General,NA,Republican,Aaron Michael Toscano,173
Addison,Orwell,NA,Attorney General,NA,Republican,Aaron Michael Toscano,213
Addison,Panton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,87
Rutland,Pawlet,NA,Attorney General,NA,Republican,Aaron Michael Toscano,204
Caledonia,Peacham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,100
Bennington,Peru,NA,Attorney General,NA,Republican,Aaron Michael Toscano,43
Rutland,Pittsfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,84
Rutland,Pittsford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,427
Washington,Plainfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,114
Windsor,Plymouth,NA,Attorney General,NA,Republican,Aaron Michael Toscano,98
Windsor,Pomfret,NA,Attorney General,NA,Republican,Aaron Michael Toscano,112
Rutland,Poultney,NA,Attorney General,NA,Republican,Aaron Michael Toscano,367
Bennington,Pownal,NA,Attorney General,NA,Republican,Aaron Michael Toscano,339
Rutland,Proctor,NA,Attorney General,NA,Republican,Aaron Michael Toscano,195
Windham,Putney,NA,Attorney General,NA,Republican,Aaron Michael Toscano,143
Orange,Randolph,NA,Attorney General,NA,Republican,Aaron Michael Toscano,514
Windsor,Reading,NA,Attorney General,NA,Republican,Aaron Michael Toscano,90
Bennington,Readsboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,72
Franklin,Richford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,157
Chittenden,Richmond,NA,Attorney General,NA,Republican,Aaron Michael Toscano,453
Addison,Ripton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,43
Windsor,Rochester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,137
Windham,Rockingham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,397
Washington,Roxbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,70
Windsor,Royalton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,294
Bennington,Rupert,Bennington 5,Attorney General,NA,Republican,Aaron Michael Toscano,17
Bennington,Rupert,Rutland 8,Attorney General,NA,Republican,Aaron Michael Toscano,86
Rutland,Rutland City,Rutland 5-1,Attorney General,NA,Republican,Aaron Michael Toscano,609
Rutland,Rutland City,Rutland 5-2,Attorney General,NA,Republican,Aaron Michael Toscano,477
Rutland,Rutland City,Rutland 5-3,Attorney General,NA,Republican,Aaron Michael Toscano,276
Rutland,Rutland City,Rutland 5-4,Attorney General,NA,Republican,Aaron Michael Toscano,422
Rutland,Rutland Town,NA,Attorney General,NA,Republican,Aaron Michael Toscano,802
Caledonia,Ryegate,NA,Attorney General,NA,Republican,Aaron Michael Toscano,157
Franklin,Salisbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,134
Franklin,Sandgate,NA,Attorney General,NA,Republican,Aaron Michael Toscano,59
Chittenden,Searsburg,NA,Attorney General,NA,Republican,Aaron Michael Toscano,14
Caledonia,Shaftsbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,507
Addison,Sharon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,130
Bennington,Sheffield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,67
Bennington,Shelburne,Chittenden 5-1,Attorney General,NA,Republican,Aaron Michael Toscano,463
Bennington,Shelburne,Chittenden 5-2,Attorney General,NA,Republican,Aaron Michael Toscano,456
Bennington,Sheldon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,171
Windsor,Shoreham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,152
Caledonia,Shrewsbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,191
Chittenden,S. Burlington,Chittenden 3-10,Attorney General,NA,Republican,Aaron Michael Toscano,360
Chittenden,S. Burlington,Chittenden 3-7,Attorney General,NA,Republican,Aaron Michael Toscano,401
Chittenden,S. Burlington,Chittenden 3-8,Attorney General,NA,Republican,Aaron Michael Toscano,699
Chittenden,S. Burlington,Chittenden 3-9,Attorney General,NA,Republican,Aaron Michael Toscano,418
Franklin,S. Hero,NA,Attorney General,NA,Republican,Aaron Michael Toscano,198
Addison,Springfield,Windsor 1-1,Attorney General,NA,Republican,Aaron Michael Toscano,20
Addison,Springfield,Windsor 1-2,Attorney General,NA,Republican,Aaron Michael Toscano,956
Rutland,St. Albans City,NA,Attorney General,NA,Republican,Aaron Michael Toscano,487
Chittenden,St. Albans Town,NA,Attorney General,NA,Republican,Aaron Michael Toscano,691
Grand Isle,St. George,NA,Attorney General,NA,Republican,Aaron Michael Toscano,59
Windsor,St. Johnsbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,883
Bennington,Stamford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,126
Caledonia,Stannard,NA,Attorney General,NA,Republican,Aaron Michael Toscano,21
Addison,Starksboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,166
Windsor,Stockbridge,NA,Attorney General,NA,Republican,Aaron Michael Toscano,88
Lamoille,Stowe,NA,Attorney General,NA,Republican,Aaron Michael Toscano,624
Orange,Strafford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,97
Windham,Stratton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,59
Rutland,Sudbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,88
Bennington,Sunderland,NA,Attorney General,NA,Republican,Aaron Michael Toscano,114
Caledonia,Sutton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,141
Franklin,Swanton,NA,Attorney General,NA,Republican,Aaron Michael Toscano,620
Orange,Thetford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,224
Rutland,Tinmouth,NA,Attorney General,NA,Republican,Aaron Michael Toscano,95
Orange,Topsham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,183
Windham,Townshend,NA,Attorney General,NA,Republican,Aaron Michael Toscano,142
Orleans,Troy,NA,Attorney General,NA,Republican,Aaron Michael Toscano,154
Orange,Tunbridge,NA,Attorney General,NA,Republican,Aaron Michael Toscano,182
Chittenden,Underhill,NA,Attorney General,NA,Republican,Aaron Michael Toscano,427
Addison,Vergennes,NA,Attorney General,NA,Republican,Aaron Michael Toscano,256
Windham,Vernon,NA,Attorney General,NA,Republican,Aaron Michael Toscano,451
Orange,Vershire,NA,Attorney General,NA,Republican,Aaron Michael Toscano,75
Essex,Victory,NA,Attorney General,NA,Republican,Aaron Michael Toscano,9
Washington,Waitsfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,173
Caledonia,Walden,NA,Attorney General,NA,Republican,Aaron Michael Toscano,127
Rutland,Wallingford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,317
Addison,Waltham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,58
Windham,Wardsboro,NA,Attorney General,NA,Republican,Aaron Michael Toscano,105
Washington,Warren,NA,Attorney General,NA,Republican,Aaron Michael Toscano,169
Orange,Washington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,123
Washington,Waterbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,451
Caledonia,Waterford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,254
Lamoille,Waterville,NA,Attorney General,NA,Republican,Aaron Michael Toscano,95
Windsor,Weathersfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,395
Rutland,Wells,NA,Attorney General,NA,Republican,Aaron Michael Toscano,190
Orange,W. Fairlee,NA,Attorney General,NA,Republican,Aaron Michael Toscano,69
Rutland,W. Haven,NA,Attorney General,NA,Republican,Aaron Michael Toscano,47
Rutland,W. Rutland,NA,Attorney General,NA,Republican,Aaron Michael Toscano,291
Windsor,W. Windsor,NA,Attorney General,NA,Republican,Aaron Michael Toscano,173
Orleans,Westfield,NA,Attorney General,NA,Republican,Aaron Michael Toscano,68
Chittenden,Westford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,268
Windham,Westminster,Windham 4,Attorney General,NA,Republican,Aaron Michael Toscano,13
Windham,Westminster,Windham 5,Attorney General,NA,Republican,Aaron Michael Toscano,255
Orleans,Westmore,NA,Attorney General,NA,Republican,Aaron Michael Toscano,60
Windsor,Weston,NA,Attorney General,NA,Republican,Aaron Michael Toscano,107
Addison,Weybridge,NA,Attorney General,NA,Republican,Aaron Michael Toscano,87
Caledonia,Wheelock,NA,Attorney General,NA,Republican,Aaron Michael Toscano,103
Addison,Whiting,NA,Attorney General,NA,Republican,Aaron Michael Toscano,50
Windham,Whitingham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,164
Orange,Williamstown,NA,Attorney General,NA,Republican,Aaron Michael Toscano,394
Chittenden,Williston,NA,Attorney General,NA,Republican,Aaron Michael Toscano,"1,220"
Windham,Wilmington,NA,Attorney General,NA,Republican,Aaron Michael Toscano,269
Windham,Windham,NA,Attorney General,NA,Republican,Aaron Michael Toscano,44
Windsor,Windsor,NA,Attorney General,NA,Republican,Aaron Michael Toscano,283
Bennington,Winhall,NA,Attorney General,NA,Republican,Aaron Michael Toscano,156
Chittenden,Winooski,NA,Attorney General,NA,Republican,Aaron Michael Toscano,364
Lamoille,Wolcott,NA,Attorney General,NA,Republican,Aaron Michael Toscano,172
Washington,Woodbury,NA,Attorney General,NA,Republican,Aaron Michael Toscano,120
Bennington,Woodford,NA,Attorney General,NA,Republican,Aaron Michael Toscano,37
Windsor,Woodstock,NA,Attorney General,NA,Republican,Aaron Michael Toscano,404
Washington,Worcester,NA,Attorney General,NA,Republican,Aaron Michael Toscano,78
Addison,Addison,NA,Attorney General,NA,Progressive,Charlotte Dennett,8
Orleans,Albany,NA,Attorney General,NA,Progressive,Charlotte Dennett,25
Grand Isle,Alburgh,NA,Attorney General,NA,Progressive,Charlotte Dennett,26
Windsor,Andover,NA,Attorney General,NA,Progressive,Charlotte Dennett,7
Bennington,Arlington,NA,Attorney General,NA,Progressive,Charlotte Dennett,34
Windham,Athens,NA,Attorney General,NA,Progressive,Charlotte Dennett,6
Franklin,Bakersfield,NA,Attorney General,NA,Progressive,Charlotte Dennett,36
Windsor,Baltimore,NA,Attorney General,NA,Progressive,Charlotte Dennett,3
Windsor,Barnard,NA,Attorney General,NA,Progressive,Charlotte Dennett,14
Caledonia,Barnet,NA,Attorney General,NA,Progressive,Charlotte Dennett,35
Washington,Barre City,Washington 3-1,Attorney General,NA,Progressive,Charlotte Dennett,45
Washington,Barre City,Washington 3-2,Attorney General,NA,Progressive,Charlotte Dennett,38
Washington,Barre City,Washington 3-3,Attorney General,NA,Progressive,Charlotte Dennett,8
Washington,Barre Town,NA,Attorney General,NA,Progressive,Charlotte Dennett,58
Orleans,Barton,NA,Attorney General,NA,Progressive,Charlotte Dennett,23
Lamoille,Belvidere,NA,Attorney General,NA,Progressive,Charlotte Dennett,4
Bennington,Bennington,Bennington 2-1,Attorney General,NA,Progressive,Charlotte Dennett,81
Bennington,Bennington,Bennington 2-2,Attorney General,NA,Progressive,Charlotte Dennett,69
Rutland,Benson,NA,Attorney General,NA,Progressive,Charlotte Dennett,14
Franklin,Berkshire,NA,Attorney General,NA,Progressive,Charlotte Dennett,21
Washington,Berlin,NA,Attorney General,NA,Progressive,Charlotte Dennett,41
Windsor,Bethel,NA,Attorney General,NA,Progressive,Charlotte Dennett,19
Essex,Bloomfield,NA,Attorney General,NA,Progressive,Charlotte Dennett,2
Chittenden,Bolton,NA,Attorney General,NA,Progressive,Charlotte Dennett,21
Orange,Bradford,NA,Attorney General,NA,Progressive,Charlotte Dennett,35
Orange,Braintree,NA,Attorney General,NA,Progressive,Charlotte Dennett,16
Rutland,Brandon,NA,Attorney General,NA,Progressive,Charlotte Dennett,39
Windham,Brattleboro,Windham 3-1,Attorney General,NA,Progressive,Charlotte Dennett,113
Windham,Brattleboro,Windham 3-2,Attorney General,NA,Progressive,Charlotte Dennett,125
Windham,Brattleboro,Windham 3-3,Attorney General,NA,Progressive,Charlotte Dennett,148
Windsor,Bridgewater,NA,Attorney General,NA,Progressive,Charlotte Dennett,12
Addison,Bridport,NA,Attorney General,NA,Progressive,Charlotte Dennett,28
Essex,Brighton,NA,Attorney General,NA,Progressive,Charlotte Dennett,22
Addison,Bristol,NA,Attorney General,NA,Progressive,Charlotte Dennett,73
Orange,Brookfield,NA,Attorney General,NA,Progressive,Charlotte Dennett,22
Windham,Brookline,NA,Attorney General,NA,Progressive,Charlotte Dennett,13
Orleans,Brownington,NA,Attorney General,NA,Progressive,Charlotte Dennett,9
Essex,Brunswick,NA,Attorney General,NA,Progressive,Charlotte Dennett,2
Caledonia,Burke,NA,Attorney General,NA,Progressive,Charlotte Dennett,20
Chittenden,Burlington,Chittenden 3-1,Attorney General,NA,Progressive,Charlotte Dennett,115
Chittenden,Burlington,Chittenden 3-2,Attorney General,NA,Progressive,Charlotte Dennett,118
Chittenden,Burlington,Chittenden 3-3,Attorney General,NA,Progressive,Charlotte Dennett,298
Chittenden,Burlington,Chittenden 3-4,Attorney General,NA,Progressive,Charlotte Dennett,228
Chittenden,Burlington,Chittenden 3-5,Attorney General,NA,Progressive,Charlotte Dennett,271
Chittenden,Burlington,Chittenden 3-6,Attorney General,NA,Progressive,Charlotte Dennett,35
Washington,Cabot,NA,Attorney General,NA,Progressive,Charlotte Dennett,47
Washington,Calais,NA,Attorney General,NA,Progressive,Charlotte Dennett,79
Lamoille,Cambridge,NA,Attorney General,NA,Progressive,Charlotte Dennett,161
Essex,Canaan,NA,Attorney General,NA,Progressive,Charlotte Dennett,11
Rutland,Castleton,NA,Attorney General,NA,Progressive,Charlotte Dennett,37
Windsor,Cavendish,NA,Attorney General,NA,Progressive,Charlotte Dennett,15
Orleans,Charleston,NA,Attorney General,NA,Progressive,Charlotte Dennett,17
Chittenden,Charlotte,NA,Attorney General,NA,Progressive,Charlotte Dennett,82
Orange,Chelsea,NA,Attorney General,NA,Progressive,Charlotte Dennett,15
Windsor,Chester,NA,Attorney General,NA,Progressive,Charlotte Dennett,53
Rutland,Chittenden,NA,Attorney General,NA,Progressive,Charlotte Dennett,20
Rutland,Clarendon,NA,Attorney General,NA,Progressive,Charlotte Dennett,29
Chittenden,Colchester,Chittenden 7-1,Attorney General,NA,Progressive,Charlotte Dennett,78
Chittenden,Colchester,Chittenden 7-2,Attorney General,NA,Progressive,Charlotte Dennett,78
Essex,Concord,NA,Attorney General,NA,Progressive,Charlotte Dennett,10
Orange,Corinth,NA,Attorney General,NA,Progressive,Charlotte Dennett,28
Addison,Cornwall,NA,Attorney General,NA,Progressive,Charlotte Dennett,11
Orleans,Coventry,NA,Attorney General,NA,Progressive,Charlotte Dennett,18
Orleans,Craftsbury,NA,Attorney General,NA,Progressive,Charlotte Dennett,41
Rutland,Danby,NA,Attorney General,NA,Progressive,Charlotte Dennett,23
Caledonia,Danville,NA,Attorney General,NA,Progressive,Charlotte Dennett,30
Orleans,Derby,NA,Attorney General,NA,Progressive,Charlotte Dennett,52
Bennington,Dorset,NA,Attorney General,NA,Progressive,Charlotte Dennett,22
Windham,Dover,NA,Attorney General,NA,Progressive,Charlotte Dennett,17
Windham,Dummerston,NA,Attorney General,NA,Progressive,Charlotte Dennett,48
Washington,Duxbury,NA,Attorney General,NA,Progressive,Charlotte Dennett,29
Essex,E. Haven,NA,Attorney General,NA,Progressive,Charlotte Dennett,9
Washington,E. Montpelier,NA,Attorney General,NA,Progressive,Charlotte Dennett,71
Lamoille,Eden,NA,Attorney General,NA,Progressive,Charlotte Dennett,24
Lamoille,Elmore,NA,Attorney General,NA,Progressive,Charlotte Dennett,18
Franklin,Enosburgh,NA,Attorney General,NA,Progressive,Charlotte Dennett,64
Chittenden,Essex,Chittenden 6-1,Attorney General,NA,Progressive,Charlotte Dennett,82
Chittenden,Essex,Chittenden 6-2,Attorney General,NA,Progressive,Charlotte Dennett,93
Chittenden,Essex,Chittenden 6-3,Attorney General,NA,Progressive,Charlotte Dennett,40
Rutland,Fair Haven,NA,Attorney General,NA,Progressive,Charlotte Dennett,19
Franklin,Fairfax,NA,Attorney General,NA,Progressive,Charlotte Dennett,77
Franklin,Fairfield,NA,Attorney General,NA,Progressive,Charlotte Dennett,27
Orange,Fairlee,NA,Attorney General,NA,Progressive,Charlotte Dennett,18
Washington,Fayston,NA,Attorney General,NA,Progressive,Charlotte Dennett,33
Addison,Ferrisburgh,NA,Attorney General,NA,Progressive,Charlotte Dennett,39
Franklin,Fletcher,NA,Attorney General,NA,Progressive,Charlotte Dennett,41
Franklin,Franklin,NA,Attorney General,NA,Progressive,Charlotte Dennett,18
Franklin,Georgia,NA,Attorney General,NA,Progressive,Charlotte Dennett,49
Orleans,Glover,NA,Attorney General,NA,Progressive,Charlotte Dennett,39
Addison,Goshen,NA,Attorney General,NA,Progressive,Charlotte Dennett,5
Windham,Grafton,NA,Attorney General,NA,Progressive,Charlotte Dennett,13
Essex,Granby,NA,Attorney General,NA,Progressive,Charlotte Dennett,1
Grand Isle,Grand Isle,NA,Attorney General,NA,Progressive,Charlotte Dennett,18
Addison,Granville,NA,Attorney General,NA,Progressive,Charlotte Dennett,6
Orleans,Greensboro,NA,Attorney General,NA,Progressive,Charlotte Dennett,25
Caledonia,Groton,NA,Attorney General,NA,Progressive,Charlotte Dennett,2
Essex,Guildhall,NA,Attorney General,NA,Progressive,Charlotte Dennett,5
Windham,Guilford,NA,Attorney General,NA,Progressive,Charlotte Dennett,72
Windham,Halifax,NA,Attorney General,NA,Progressive,Charlotte Dennett,18
Addison,Hancock,NA,Attorney General,NA,Progressive,Charlotte Dennett,4
Caledonia,Hardwick,NA,Attorney General,NA,Progressive,Charlotte Dennett,62
Windsor,Hartford,Windsor 6-1,Attorney General,NA,Progressive,Charlotte Dennett,29
Windsor,Hartford,Windsor 6-2,Attorney General,NA,Progressive,Charlotte Dennett,91
Windsor,Hartland,NA,Attorney General,NA,Progressive,Charlotte Dennett,66
Franklin,Highgate,NA,Attorney General,NA,Progressive,Charlotte Dennett,25
Chittenden,Hinesburg,Chittenden 1-1,Attorney General,NA,Progressive,Charlotte Dennett,84
Chittenden,Hinesburg,Chittenden 1-2,Attorney General,NA,Progressive,Charlotte Dennett,0
Orleans,Holland,NA,Attorney General,NA,Progressive,Charlotte Dennett,19
Rutland,Hubbardton,NA,Attorney General,NA,Progressive,Charlotte Dennett,5
Chittenden,Huntington,NA,Attorney General,NA,Progressive,Charlotte Dennett,45
Lamoille,Hyde Park,NA,Attorney General,NA,Progressive,Charlotte Dennett,59
Rutland,Ira,Rutland 1-1,Attorney General,NA,Progressive,Charlotte Dennett,0
Rutland,Ira,Rutland 1-2,Attorney General,NA,Progressive,Charlotte Dennett,5
Orleans,Irasburg,NA,Attorney General,NA,Progressive,Charlotte Dennett,11
Grand Isle,Isle La Motte,NA,Attorney General,NA,Progressive,Charlotte Dennett,8
Windham,Jamaica,NA,Attorney General,NA,Progressive,Charlotte Dennett,17
Orleans,Jay,NA,Attorney General,NA,Progressive,Charlotte Dennett,8
Chittenden,Jericho,NA,Attorney General,NA,Progressive,Charlotte Dennett,103
Lamoille,Johnson,NA,Attorney General,NA,Progressive,Charlotte Dennett,77
Rutland,Killington,NA,Attorney General,NA,Progressive,Charlotte Dennett,10
Caledonia,Kirby,NA,Attorney General,NA,Progressive,Charlotte Dennett,9
Bennington,Landgrove,NA,Attorney General,NA,Progressive,Charlotte Dennett,5
Addison,Leicester,NA,Attorney General,NA,Progressive,Charlotte Dennett,11
Essex,Lemington,NA,Attorney General,NA,Progressive,Charlotte Dennett,0
Addison,Lincoln,NA,Attorney General,NA,Progressive,Charlotte Dennett,38
Windham,Londonderry,NA,Attorney General,NA,Progressive,Charlotte Dennett,33
Orleans,Lowell,NA,Attorney General,NA,Progressive,Charlotte Dennett,10
Windsor,Ludlow,NA,Attorney General,NA,Progressive,Charlotte Dennett,22
Essex,Lunenburg,NA,Attorney General,NA,Progressive,Charlotte Dennett,12
Caledonia,Lyndon,NA,Attorney General,NA,Progressive,Charlotte Dennett,59
Essex,Maidstone,NA,Attorney General,NA,Progressive,Charlotte Dennett,4
Bennington,Manchester,NA,Attorney General,NA,Progressive,Charlotte Dennett,44
Windham,Marlboro,NA,Attorney General,NA,Progressive,Charlotte Dennett,35
Washington,Marshfield,NA,Attorney General,NA,Progressive,Charlotte Dennett,66
Rutland,Mendon,NA,Attorney General,NA,Progressive,Charlotte Dennett,10
Addison,Middlebury,NA,Attorney General,NA,Progressive,Charlotte Dennett,104
Washington,Middlesex,NA,Attorney General,NA,Progressive,Charlotte Dennett,57
Rutland,Middletown Springs,NA,Attorney General,NA,Progressive,Charlotte Dennett,24
Chittenden,Milton,Chittenden 9,Attorney General,NA,Progressive,Charlotte Dennett,79
Chittenden,Milton,Grand Isle-Chittenden 1-1,Attorney General,NA,Progressive,Charlotte Dennett,14
Addison,Monkton,NA,Attorney General,NA,Progressive,Charlotte Dennett,39
