county,town,precinct,office,district,party,candidate,votes
Bennington,Dorset,NA,U.S. Senate,NA,Republican,John Macgovern,386
Windham,Dover,NA,U.S. Senate,NA,Republican,John Macgovern,234
Windham,Dummerston,NA,U.S. Senate,NA,Republican,John Macgovern,182
Washington,Duxbury,NA,U.S. Senate,NA,Republican,John Macgovern,144
Essex,E. Haven,NA,U.S. Senate,NA,Republican,John Macgovern,40
Washington,E. Montpelier,NA,U.S. Senate,NA,Republican,John Macgovern,319
Lamoille,Eden,NA,U.S. Senate,NA,Republican,John Macgovern,111
Lamoille,Elmore,NA,U.S. Senate,NA,Republican,John Macgovern,121
Franklin,Enosburgh,NA,U.S. Senate,NA,Republican,John Macgovern,246
Chittenden,Essex,Chittenden 8-1,U.S. Senate,NA,Republican,John Macgovern,"1,229"
Chittenden,Essex,Chittenden 8-2,U.S. Senate,NA,Republican,John Macgovern,"1,283"
Chittenden,Essex,Chittenden 8-3,U.S. Senate,NA,Republican,John Macgovern,453
Rutland,Fair Haven,NA,U.S. Senate,NA,Republican,John Macgovern,324
Franklin,Fairfax,NA,U.S. Senate,NA,Republican,John Macgovern,614
Franklin,Fairfield,NA,U.S. Senate,NA,Republican,John Macgovern,224
Orange,Fairlee,NA,U.S. Senate,NA,Republican,John Macgovern,117
Washington,Fayston,NA,U.S. Senate,NA,Republican,John Macgovern,147
Addison,Ferrisburgh,NA,U.S. Senate,NA,Republican,John Macgovern,431
Franklin,Fletcher,NA,U.S. Senate,NA,Republican,John Macgovern,149
Franklin,Franklin,NA,U.S. Senate,NA,Republican,John Macgovern,179
Franklin,Georgia,NA,U.S. Senate,NA,Republican,John Macgovern,704
Orleans,Glover,NA,U.S. Senate,NA,Republican,John Macgovern,124
Addison,Goshen,NA,U.S. Senate,NA,Republican,John Macgovern,25
Windham,Grafton,NA,U.S. Senate,NA,Republican,John Macgovern,104
Essex,Granby,NA,U.S. Senate,NA,Republican,John Macgovern,12
Grand Isle,Grand Isle,NA,U.S. Senate,NA,Republican,John Macgovern,328
Addison,Granville,NA,U.S. Senate,NA,Republican,John Macgovern,17
Orleans,Greensboro,NA,U.S. Senate,NA,Republican,John Macgovern,92
Caledonia,Groton,NA,U.S. Senate,NA,Republican,John Macgovern,177
Essex,Guildhall,NA,U.S. Senate,NA,Republican,John Macgovern,50
Windham,Guilford,NA,U.S. Senate,NA,Republican,John Macgovern,201
Windham,Halifax,NA,U.S. Senate,NA,Republican,John Macgovern,116
Addison,Hancock,NA,U.S. Senate,NA,Republican,John Macgovern,35
Caledonia,Hardwick,NA,U.S. Senate,NA,Republican,John Macgovern,296
Windsor,Hartford,Windsor 4-1,U.S. Senate,NA,Republican,John Macgovern,349
Windsor,Hartford,Windsor 4-2,U.S. Senate,NA,Republican,John Macgovern,796
Windsor,Hartland,NA,U.S. Senate,NA,Republican,John Macgovern,455
Franklin,Highgate,NA,U.S. Senate,NA,Republican,John Macgovern,365
Chittenden,Hinesburg,Chittenden 4-1,U.S. Senate,NA,Republican,John Macgovern,2
Chittenden,Hinesburg,Chittenden 4-2,U.S. Senate,NA,Republican,John Macgovern,535
Orleans,Holland,NA,U.S. Senate,NA,Republican,John Macgovern,85
Rutland,Hubbardton,NA,U.S. Senate,NA,Republican,John Macgovern,130
Chittenden,Huntington,NA,U.S. Senate,NA,Republican,John Macgovern,171
Lamoille,Hyde Park,NA,U.S. Senate,NA,Republican,John Macgovern,315
Rutland,Ira,NA,U.S. Senate,NA,Republican,John Macgovern,82
Orleans,Irasburg,NA,U.S. Senate,NA,Republican,John Macgovern,158
Grand Isle,Isle La Motte,NA,U.S. Senate,NA,Republican,John Macgovern,78
Windham,Jamaica,NA,U.S. Senate,NA,Republican,John Macgovern,85
Orleans,Jay,NA,U.S. Senate,NA,Republican,John Macgovern,44
Chittenden,Jericho,NA,U.S. Senate,NA,Republican,John Macgovern,835
Lamoille,Johnson,NA,U.S. Senate,NA,Republican,John Macgovern,228
Rutland,Killington,NA,U.S. Senate,NA,Republican,John Macgovern,198
Caledonia,Kirby,NA,U.S. Senate,NA,Republican,John Macgovern,74
Bennington,Landgrove,NA,U.S. Senate,NA,Republican,John Macgovern,26
Addison,Leicester,NA,U.S. Senate,NA,Republican,John Macgovern,133
Essex,Lemington,NA,U.S. Senate,NA,Republican,John Macgovern,17
Addison,Lincoln,NA,U.S. Senate,NA,Republican,John Macgovern,156
Windham,Londonderry,NA,U.S. Senate,NA,Republican,John Macgovern,259
Orleans,Lowell,NA,U.S. Senate,NA,Republican,John Macgovern,106
Windsor,Ludlow,NA,U.S. Senate,NA,Republican,John Macgovern,355
Essex,Lunenburg,NA,U.S. Senate,NA,Republican,John Macgovern,188
Caledonia,Lyndon,NA,U.S. Senate,NA,Republican,John Macgovern,708
Essex,Maidstone,NA,U.S. Senate,NA,Republican,John Macgovern,38
Bennington,Manchester,NA,U.S. Senate,NA,Republican,John Macgovern,758
Windham,Marlboro,NA,U.S. Senate,NA,Republican,John Macgovern,70
Washington,Marshfield,NA,U.S. Senate,NA,Republican,John Macgovern,208
Rutland,Mendon,NA,U.S. Senate,NA,Republican,John Macgovern,223
Addison,Middlebury,NA,U.S. Senate,NA,Republican,John Macgovern,579
Washington,Middlesex,NA,U.S. Senate,NA,Republican,John Macgovern,190
Rutland,Middletown Springs,NA,U.S. Senate,NA,Republican,John Macgovern,133
Chittenden,Milton,Chittenden 10,U.S. Senate,NA,Republican,John Macgovern,"1,192"
Chittenden,Milton,Grand Isle-Chittenden,U.S. Senate,NA,Republican,John Macgovern,237
Addison,Monkton,NA,U.S. Senate,NA,Republican,John Macgovern,267
Franklin,Montgomery,NA,U.S. Senate,NA,Republican,John Macgovern,126
Washington,Montpelier,NA,U.S. Senate,NA,Republican,John Macgovern,573
Washington,Moretown,NA,U.S. Senate,NA,Republican,John Macgovern,196
Orleans,Morgan,NA,U.S. Senate,NA,Republican,John Macgovern,126
Lamoille,Morristown,NA,U.S. Senate,NA,Republican,John Macgovern,508
Rutland,Mount Holly,NA,U.S. Senate,NA,Republican,John Macgovern,219
Rutland,Mount Tabor,NA,U.S. Senate,NA,Republican,John Macgovern,24
Addison,New Haven,NA,U.S. Senate,NA,Republican,John Macgovern,268
Caledonia,Newark,NA,U.S. Senate,NA,Republican,John Macgovern,104
Orange,Newbury,NA,U.S. Senate,NA,Republican,John Macgovern,291
Windham,Newfane,NA,U.S. Senate,NA,Republican,John Macgovern,148
Orleans,Newport City,NA,U.S. Senate,NA,Republican,John Macgovern,402
Orleans,Newport Town,NA,U.S. Senate,NA,Republican,John Macgovern,196
Grand Isle,N. Hero,NA,U.S. Senate,NA,Republican,John Macgovern,202
Washington,Northfield,NA,U.S. Senate,NA,Republican,John Macgovern,514
Essex,Norton,NA,U.S. Senate,NA,Republican,John Macgovern,30
Windsor,Norwich,NA,U.S. Senate,NA,Republican,John Macgovern,256
Orange,Orange,NA,U.S. Senate,NA,Republican,John Macgovern,188
Addison,Orwell,NA,U.S. Senate,NA,Republican,John Macgovern,227
Addison,Panton,NA,U.S. Senate,NA,Republican,John Macgovern,99
Rutland,Pawlet,NA,U.S. Senate,NA,Republican,John Macgovern,194
Caledonia,Peacham,NA,U.S. Senate,NA,Republican,John Macgovern,113
Bennington,Peru,NA,U.S. Senate,NA,Republican,John Macgovern,52
Rutland,Pittsfield,NA,U.S. Senate,NA,Republican,John Macgovern,90
Rutland,Pittsford,NA,U.S. Senate,NA,Republican,John Macgovern,443
Washington,Plainfield,NA,U.S. Senate,NA,Republican,John Macgovern,109
Windsor,Plymouth,NA,U.S. Senate,NA,Republican,John Macgovern,115
Windsor,Pomfret,NA,U.S. Senate,NA,Republican,John Macgovern,141
Rutland,Poultney,NA,U.S. Senate,NA,Republican,John Macgovern,345
Bennington,Pownal,NA,U.S. Senate,NA,Republican,John Macgovern,363
Rutland,Proctor,NA,U.S. Senate,NA,Republican,John Macgovern,216
Windham,Putney,NA,U.S. Senate,NA,Republican,John Macgovern,148
Orange,Randolph,NA,U.S. Senate,NA,Republican,John Macgovern,510
Windsor,Reading,NA,U.S. Senate,NA,Republican,John Macgovern,80
Bennington,Readsboro,NA,U.S. Senate,NA,Republican,John Macgovern,97
Franklin,Richford,NA,U.S. Senate,NA,Republican,John Macgovern,157
Chittenden,Richmond,NA,U.S. Senate,NA,Republican,John Macgovern,486
Addison,Ripton,NA,U.S. Senate,NA,Republican,John Macgovern,42
Windsor,Rochester,NA,U.S. Senate,NA,Republican,John Macgovern,119
Windham,Rockingham,NA,U.S. Senate,NA,Republican,John Macgovern,331
Washington,Roxbury,NA,U.S. Senate,NA,Republican,John Macgovern,73
Windsor,Royalton,NA,U.S. Senate,NA,Republican,John Macgovern,285
Bennington,Rupert,NA,U.S. Senate,NA,Republican,John Macgovern,103
Rutland,Rutland City,Rutland 5-1,U.S. Senate,NA,Republican,John Macgovern,640
Rutland,Rutland City,Rutland 5-2,U.S. Senate,NA,Republican,John Macgovern,522
Rutland,Rutland City,Rutland 5-3,U.S. Senate,NA,Republican,John Macgovern,289
Rutland,Rutland City,Rutland 5-4,U.S. Senate,NA,Republican,John Macgovern,418
Rutland,Rutland Town,NA,U.S. Senate,NA,Republican,John Macgovern,846
Caledonia,Ryegate,NA,U.S. Senate,NA,Republican,John Macgovern,164
Franklin,Salisbury,NA,U.S. Senate,NA,Republican,John Macgovern,149
Franklin,Sandgate,NA,U.S. Senate,NA,Republican,John Macgovern,71
Chittenden,Searsburg,NA,U.S. Senate,NA,Republican,John Macgovern,12
Caledonia,Shaftsbury,NA,U.S. Senate,NA,Republican,John Macgovern,484
Addison,Sharon,NA,U.S. Senate,NA,Republican,John Macgovern,167
Bennington,Sheffield,NA,U.S. Senate,NA,Republican,John Macgovern,66
Bennington,Shelburne,Chittenden 5-1,U.S. Senate,NA,Republican,John Macgovern,604
Bennington,Shelburne,Chittenden 5-2,U.S. Senate,NA,Republican,John Macgovern,599
Bennington,Sheldon,NA,U.S. Senate,NA,Republican,John Macgovern,189
Windsor,Shoreham,NA,U.S. Senate,NA,Republican,John Macgovern,169
Caledonia,Shrewsbury,NA,U.S. Senate,NA,Republican,John Macgovern,194
Chittenden,S. Burlington,Chittenden 7-1,U.S. Senate,NA,Republican,John Macgovern,592
Chittenden,S. Burlington,Chittenden 7-2,U.S. Senate,NA,Republican,John Macgovern,746
Chittenden,S. Burlington,Chittenden 7-3,U.S. Senate,NA,Republican,John Macgovern,413
Chittenden,S. Burlington,Chittenden 7-4,U.S. Senate,NA,Republican,John Macgovern,585
Franklin,S. Hero,NA,U.S. Senate,NA,Republican,John Macgovern,275
Addison,Springfield,Windsor 3-1,U.S. Senate,NA,Republican,John Macgovern,37
Addison,Springfield,Windsor 3-2,U.S. Senate,NA,Republican,John Macgovern,"1,053"
Rutland,St. Albans City,NA,U.S. Senate,NA,Republican,John Macgovern,565
Chittenden,St. Albans Town,Franklin 3-1,U.S. Senate,NA,Republican,John Macgovern,235
Chittenden,St. Albans Town,Franklin 3-2,U.S. Senate,NA,Republican,John Macgovern,585
Grand Isle,St. George,NA,U.S. Senate,NA,Republican,John Macgovern,88
Windsor,St. Johnsbury,NA,U.S. Senate,NA,Republican,John Macgovern,583
Bennington,Stamford,NA,U.S. Senate,NA,Republican,John Macgovern,139
Caledonia,Stannard,NA,U.S. Senate,NA,Republican,John Macgovern,13
Addison,Starksboro,NA,U.S. Senate,NA,Republican,John Macgovern,193
Windsor,Stockbridge,NA,U.S. Senate,NA,Republican,John Macgovern,92
Lamoille,Stowe,NA,U.S. Senate,NA,Republican,John Macgovern,722
Orange,Strafford,NA,U.S. Senate,NA,Republican,John Macgovern,92
Windham,Stratton,NA,U.S. Senate,NA,Republican,John Macgovern,53
Rutland,Sudbury,NA,U.S. Senate,NA,Republican,John Macgovern,93
Bennington,Sunderland,Bennington 3,U.S. Senate,NA,Republican,John Macgovern,18
Bennington,Sunderland,Bennington 4,U.S. Senate,NA,Republican,John Macgovern,110
Caledonia,Sutton,NA,U.S. Senate,NA,Republican,John Macgovern,146
Franklin,Swanton,NA,U.S. Senate,NA,Republican,John Macgovern,689
Orange,Thetford,NA,U.S. Senate,NA,Republican,John Macgovern,249
Rutland,Tinmouth,Rutland 2,U.S. Senate,NA,Republican,John Macgovern,21
Rutland,Tinmouth,Rutland-Bennington,U.S. Senate,NA,Republican,John Macgovern,60
Orange,Topsham,NA,U.S. Senate,NA,Republican,John Macgovern,165
Windham,Townshend,NA,U.S. Senate,NA,Republican,John Macgovern,151
Orleans,Troy,Orleans 2,U.S. Senate,NA,Republican,John Macgovern,37
Orleans,Troy,Orleans-Lamoille,U.S. Senate,NA,Republican,John Macgovern,126
Orange,Tunbridge,NA,U.S. Senate,NA,Republican,John Macgovern,183
Chittenden,Underhill,NA,U.S. Senate,NA,Republican,John Macgovern,460
Addison,Vergennes,NA,U.S. Senate,NA,Republican,John Macgovern,232
Windham,Vernon,NA,U.S. Senate,NA,Republican,John Macgovern,428
Orange,Vershire,NA,U.S. Senate,NA,Republican,John Macgovern,80
Essex,Victory,NA,U.S. Senate,NA,Republican,John Macgovern,16
Washington,Waitsfield,NA,U.S. Senate,NA,Republican,John Macgovern,213
Caledonia,Walden,NA,U.S. Senate,NA,Republican,John Macgovern,125
Rutland,Wallingford,NA,U.S. Senate,NA,Republican,John Macgovern,336
Addison,Waltham,NA,U.S. Senate,NA,Republican,John Macgovern,67
Windham,Wardsboro,NA,U.S. Senate,NA,Republican,John Macgovern,102
Washington,Warren,NA,U.S. Senate,NA,Republican,John Macgovern,170
Orange,Washington,NA,U.S. Senate,NA,Republican,John Macgovern,158
Washington,Waterbury,NA,U.S. Senate,NA,Republican,John Macgovern,541
Caledonia,Waterford,NA,U.S. Senate,NA,Republican,John Macgovern,281
Lamoille,Waterville,NA,U.S. Senate,NA,Republican,John Macgovern,80
Windsor,Weathersfield,NA,U.S. Senate,NA,Republican,John Macgovern,427
Rutland,Wells,NA,U.S. Senate,NA,Republican,John Macgovern,175
Orange,W. Fairlee,NA,U.S. Senate,NA,Republican,John Macgovern,61
Rutland,W. Haven,NA,U.S. Senate,NA,Republican,John Macgovern,27
Rutland,W. Rutland,NA,U.S. Senate,NA,Republican,John Macgovern,311
Windsor,W. Windsor,NA,U.S. Senate,NA,Republican,John Macgovern,184
Orleans,Westfield,NA,U.S. Senate,NA,Republican,John Macgovern,81
Chittenden,Westford,NA,U.S. Senate,NA,Republican,John Macgovern,281
Windham,Westminster,Windham 3,U.S. Senate,NA,Republican,John Macgovern,13
Windham,Westminster,Windham 4,U.S. Senate,NA,Republican,John Macgovern,229
Orleans,Westmore,NA,U.S. Senate,NA,Republican,John Macgovern,66
Windsor,Weston,NA,U.S. Senate,NA,Republican,John Macgovern,108
Addison,Weybridge,NA,U.S. Senate,NA,Republican,John Macgovern,114
Caledonia,Wheelock,NA,U.S. Senate,NA,Republican,John Macgovern,115
Addison,Whiting,NA,U.S. Senate,NA,Republican,John Macgovern,33
Windham,Whitingham,Windham 6,U.S. Senate,NA,Republican,John Macgovern,175
Windham,Whitingham,Windham-Bennington,U.S. Senate,NA,Republican,John Macgovern,4
Orange,Williamstown,NA,U.S. Senate,NA,Republican,John Macgovern,403
Chittenden,Williston,NA,U.S. Senate,NA,Republican,John Macgovern,"1,476"
Windham,Wilmington,NA,U.S. Senate,NA,Republican,John Macgovern,258
Windham,Windham,NA,U.S. Senate,NA,Republican,John Macgovern,57
Windsor,Windsor,NA,U.S. Senate,NA,Republican,John Macgovern,352
Bennington,Winhall,NA,U.S. Senate,NA,Republican,John Macgovern,167
Chittenden,Winooski,NA,U.S. Senate,NA,Republican,John Macgovern,429
Lamoille,Wolcott,NA,U.S. Senate,NA,Republican,John Macgovern,163
Washington,Woodbury,NA,U.S. Senate,NA,Republican,John Macgovern,110
Bennington,Woodford,NA,U.S. Senate,NA,Republican,John Macgovern,25
Windsor,Woodstock,NA,U.S. Senate,NA,Republican,John Macgovern,477
Washington,Worcester,NA,U.S. Senate,NA,Republican,John Macgovern,91
Addison,Addison,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,6
Orleans,Albany,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,4
Grand Isle,Alburgh,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,21
Windsor,Andover,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,0
Bennington,Arlington,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,35
Windham,Athens,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,12
Franklin,Bakersfield,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,11
Windsor,Baltimore,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,4
Windsor,Barnard,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,6
Caledonia,Barnet,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,16
Washington,Barre City,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,71
Washington,Barre Town,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,47
Orleans,Barton,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,14
Lamoille,Belvidere,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,1
Bennington,Bennington,Bennington 2-1,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,139
Bennington,Bennington,Bennington 2-2,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,107
Rutland,Benson,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,14
Franklin,Berkshire,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,12
Washington,Berlin,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,16
Windsor,Bethel,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,26
Essex,Bloomfield,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,5
Chittenden,Bolton,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,11
Orange,Bradford,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,28
Orange,Braintree,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,7
Rutland,Brandon,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,28
Windham,Brattleboro,Windham 2-1,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,33
Windham,Brattleboro,Windham 2-2,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,37
Windham,Brattleboro,Windham 2-3,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,35
Windsor,Bridgewater,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,19
Addison,Bridport,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,12
Essex,Brighton,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,16
Addison,Bristol,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,18
Orange,Brookfield,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,6
Windham,Brookline,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,13
Orleans,Brownington,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,8
Essex,Brunswick,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,2
Caledonia,Burke,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,16
Chittenden,Burlington,Chittenden 6-1,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,66
Chittenden,Burlington,Chittenden 6-2,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,35
Chittenden,Burlington,Chittenden 6-3,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,120
Chittenden,Burlington,Chittenden 6-4,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,95
Chittenden,Burlington,Chittenden 6-5,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,83
Chittenden,Burlington,Chittenden 6-6,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,57
Chittenden,Burlington,Chittenden 6-7,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,3
Washington,Cabot,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,18
Washington,Calais,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,22
Lamoille,Cambridge,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,34
Essex,Canaan,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,10
Rutland,Castleton,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,35
Windsor,Cavendish,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,21
Orleans,Charleston,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,24
Chittenden,Charlotte,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,26
Orange,Chelsea,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,13
Windsor,Chester,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,60
Rutland,Chittenden,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,20
Rutland,Clarendon,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,27
Chittenden,Colchester,Chittenden 9-1,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,44
Chittenden,Colchester,Chittenden 9-2,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,57
Essex,Concord,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,14
Orange,Corinth,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,19
Addison,Cornwall,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,8
Orleans,Coventry,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,9
Orleans,Craftsbury,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,5
Rutland,Danby,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,18
Caledonia,Danville,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,19
Orleans,Derby,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,31
Bennington,Dorset,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,27
Windham,Dover,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,31
Windham,Dummerston,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,19
Washington,Duxbury,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,13
Essex,E. Haven,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,8
Washington,E. Montpelier,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,21
Lamoille,Eden,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,12
Lamoille,Elmore,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,9
Franklin,Enosburgh,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,30
Chittenden,Essex,Chittenden 8-1,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,46
Chittenden,Essex,Chittenden 8-2,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,65
Chittenden,Essex,Chittenden 8-3,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,13
Rutland,Fair Haven,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,25
Franklin,Fairfax,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,30
Franklin,Fairfield,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,7
Orange,Fairlee,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,11
Washington,Fayston,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,7
Addison,Ferrisburgh,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,9
Franklin,Fletcher,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,6
Franklin,Franklin,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,4
Franklin,Georgia,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,25
Orleans,Glover,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,7
Addison,Goshen,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,2
Windham,Grafton,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,12
Essex,Granby,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,0
Grand Isle,Grand Isle,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,19
Addison,Granville,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,6
Orleans,Greensboro,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,3
Caledonia,Groton,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,8
Essex,Guildhall,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,5
Windham,Guilford,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,20
Windham,Halifax,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,13
Addison,Hancock,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,4
Caledonia,Hardwick,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,27
Windsor,Hartford,Windsor 4-1,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,23
Windsor,Hartford,Windsor 4-2,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,81
Windsor,Hartland,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,56
Franklin,Highgate,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,21
Chittenden,Hinesburg,Chittenden 4-1,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,0
Chittenden,Hinesburg,Chittenden 4-2,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,32
Orleans,Holland,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,3
Rutland,Hubbardton,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,7
Chittenden,Huntington,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,19
Lamoille,Hyde Park,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,21
Rutland,Ira,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,3
Orleans,Irasburg,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,9
Grand Isle,Isle La Motte,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,5
Windham,Jamaica,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,17
Orleans,Jay,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,2
Chittenden,Jericho,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,35
Lamoille,Johnson,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,42
Rutland,Killington,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,26
Caledonia,Kirby,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,3
Bennington,Landgrove,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,0
Addison,Leicester,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,13
Essex,Lemington,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,1
Addison,Lincoln,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,13
Windham,Londonderry,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,31
Orleans,Lowell,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,6
Windsor,Ludlow,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,43
Essex,Lunenburg,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,10
Caledonia,Lyndon,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,41
Essex,Maidstone,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,2
Bennington,Manchester,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,70
Windham,Marlboro,NA,U.S. Senate,NA,U.S. Marijuana,Cris Ericson,5
