county,town,precinct,office,district,party,candidate,votes
Rutland,Pittsfield,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Rutland,Pittsford,NA,U.S. Senate,NA,Republican,Eric Ericson,5
Washington,Plainfield,NA,U.S. Senate,NA,Republican,Eric Ericson,7
Windsor,Plymouth,NA,U.S. Senate,NA,Republican,Eric Ericson,5
Windsor,Pomfret,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Rutland,Poultney,NA,U.S. Senate,NA,Republican,Eric Ericson,12
Bennington,Pownal,NA,U.S. Senate,NA,Republican,Eric Ericson,11
Rutland,Proctor,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Windham,Putney,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Orange,Randolph,NA,U.S. Senate,NA,Republican,Eric Ericson,45
Windsor,Reading,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Bennington,Readsboro,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Franklin,Richford,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Chittenden,Richmond,NA,U.S. Senate,NA,Republican,Eric Ericson,9
Addison,Ripton,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Windsor,Rochester,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Windham,Rockingham,NA,U.S. Senate,NA,Republican,Eric Ericson,17
Washington,Roxbury,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Windsor,Royalton,NA,U.S. Senate,NA,Republican,Eric Ericson,7
Bennington,Rupert,NA,U.S. Senate,NA,Republican,Eric Ericson,6
Rutland,Rutland City,Rutland 5-1,U.S. Senate,NA,Republican,Eric Ericson,4
Rutland,Rutland City,Rutland 5-2,U.S. Senate,NA,Republican,Eric Ericson,5
Rutland,Rutland City,Rutland 5-3,U.S. Senate,NA,Republican,Eric Ericson,1
Rutland,Rutland City,Rutland 5-4,U.S. Senate,NA,Republican,Eric Ericson,3
Rutland,Rutland Town,Elem. School,U.S. Senate,NA,Republican,Eric Ericson,6
Rutland,Rutland Town,Town Hall,U.S. Senate,NA,Republican,Eric Ericson,2
Caledonia,Ryegate,NA,U.S. Senate,NA,Republican,Eric Ericson,6
Franklin,Salisbury,NA,U.S. Senate,NA,Republican,Eric Ericson,0
Franklin,Sandgate,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Chittenden,Searsburg,NA,U.S. Senate,NA,Republican,Eric Ericson,0
Caledonia,Shaftsbury,NA,U.S. Senate,NA,Republican,Eric Ericson,23
Addison,Sharon,NA,U.S. Senate,NA,Republican,Eric Ericson,5
Bennington,Sheffield,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Bennington,Shelburne,Chittenden 5-1,U.S. Senate,NA,Republican,Eric Ericson,18
Bennington,Shelburne,Chittenden 5-2,U.S. Senate,NA,Republican,Eric Ericson,8
Bennington,Sheldon,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Windsor,Shoreham,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Caledonia,Shrewsbury,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Chittenden,S. Burlington,Chittenden 3-10,U.S. Senate,NA,Republican,Eric Ericson,10
Chittenden,S. Burlington,Chittenden 3-7,U.S. Senate,NA,Republican,Eric Ericson,5
Chittenden,S. Burlington,Chittenden 3-8,U.S. Senate,NA,Republican,Eric Ericson,8
Chittenden,S. Burlington,Chittenden 3-9,U.S. Senate,NA,Republican,Eric Ericson,21
Franklin,S. Hero,NA,U.S. Senate,NA,Republican,Eric Ericson,11
Addison,Springfield,Windsor 1-1,U.S. Senate,NA,Republican,Eric Ericson,1
Addison,Springfield,Windsor 1-2,U.S. Senate,NA,Republican,Eric Ericson,39
Rutland,St. Albans City,NA,U.S. Senate,NA,Republican,Eric Ericson,10
Chittenden,St. Albans Town,NA,U.S. Senate,NA,Republican,Eric Ericson,13
Grand Isle,St. George,NA,U.S. Senate,NA,Republican,Eric Ericson,0
Windsor,St. Johnsbury,NA,U.S. Senate,NA,Republican,Eric Ericson,20
Bennington,Stamford,NA,U.S. Senate,NA,Republican,Eric Ericson,5
Caledonia,Stannard,NA,U.S. Senate,NA,Republican,Eric Ericson,0
Addison,Starksboro,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Windsor,Stockbridge,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Lamoille,Stowe,NA,U.S. Senate,NA,Republican,Eric Ericson,9
Orange,Strafford,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Windham,Stratton,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Rutland,Sudbury,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Bennington,Sunderland,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Caledonia,Sutton,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Franklin,Swanton,NA,U.S. Senate,NA,Republican,Eric Ericson,15
Orange,Thetford,NA,U.S. Senate,NA,Republican,Eric Ericson,6
Rutland,Tinmouth,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Orange,Topsham,NA,U.S. Senate,NA,Republican,Eric Ericson,6
Windham,Townshend,NA,U.S. Senate,NA,Republican,Eric Ericson,6
Orleans,Troy,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Orange,Tunbridge,NA,U.S. Senate,NA,Republican,Eric Ericson,5
Chittenden,Underhill,NA,U.S. Senate,NA,Republican,Eric Ericson,13
Addison,Vergennes,NA,U.S. Senate,NA,Republican,Eric Ericson,12
Windham,Vernon,NA,U.S. Senate,NA,Republican,Eric Ericson,7
Orange,Vershire,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Essex,Victory,NA,U.S. Senate,NA,Republican,Eric Ericson,0
Washington,Waitsfield,NA,U.S. Senate,NA,Republican,Eric Ericson,6
Caledonia,Walden,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Rutland,Wallingford,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Addison,Waltham,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Windham,Wardsboro,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Washington,Warren,NA,U.S. Senate,NA,Republican,Eric Ericson,9
Orange,Washington,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Washington,Waterbury,NA,U.S. Senate,NA,Republican,Eric Ericson,14
Caledonia,Waterford,NA,U.S. Senate,NA,Republican,Eric Ericson,6
Lamoille,Waterville,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Windsor,Weathersfield,NA,U.S. Senate,NA,Republican,Eric Ericson,16
Rutland,Wells,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Orange,W. Fairlee,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Rutland,W. Haven,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Rutland,W. Rutland,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Windsor,W. Windsor,NA,U.S. Senate,NA,Republican,Eric Ericson,2
Orleans,Westfield,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Chittenden,Westford,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Windham,Westminster,Windham 4,U.S. Senate,NA,Republican,Eric Ericson,0
Windham,Westminster,Windham 5,U.S. Senate,NA,Republican,Eric Ericson,6
Orleans,Westmore,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Windsor,Weston,NA,U.S. Senate,NA,Republican,Eric Ericson,0
Addison,Weybridge,NA,U.S. Senate,NA,Republican,Eric Ericson,7
Caledonia,Wheelock,NA,U.S. Senate,NA,Republican,Eric Ericson,6
Addison,Whiting,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Windham,Whitingham,NA,U.S. Senate,NA,Republican,Eric Ericson,1
Orange,Williamstown,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Chittenden,Williston,NA,U.S. Senate,NA,Republican,Eric Ericson,21
Windham,Wilmington,NA,U.S. Senate,NA,Republican,Eric Ericson,8
Windham,Windham,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Windsor,Windsor,NA,U.S. Senate,NA,Republican,Eric Ericson,14
Bennington,Winhall,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Chittenden,Winooski,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Lamoille,Wolcott,NA,U.S. Senate,NA,Republican,Eric Ericson,5
Washington,Woodbury,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Bennington,Woodford,NA,U.S. Senate,NA,Republican,Eric Ericson,4
Windsor,Woodstock,NA,U.S. Senate,NA,Republican,Eric Ericson,16
Washington,Worcester,NA,U.S. Senate,NA,Republican,Eric Ericson,3
Addison,Addison,NA,U.S. Senate,NA,Republican,Write-Ins,3
Orleans,Albany,NA,U.S. Senate,NA,Republican,Write-Ins,4
Grand Isle,Alburgh,NA,U.S. Senate,NA,Republican,Write-Ins,5
Windsor,Andover,NA,U.S. Senate,NA,Republican,Write-Ins,0
Bennington,Arlington,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windham,Athens,NA,U.S. Senate,NA,Republican,Write-Ins,1
Franklin,Bakersfield,NA,U.S. Senate,NA,Republican,Write-Ins,6
Windsor,Baltimore,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windsor,Barnard,NA,U.S. Senate,NA,Republican,Write-Ins,0
Caledonia,Barnet,NA,U.S. Senate,NA,Republican,Write-Ins,3
Washington,Barre City,Washington 3-1,U.S. Senate,NA,Republican,Write-Ins,21
Washington,Barre City,Washington 3-2,U.S. Senate,NA,Republican,Write-Ins,15
Washington,Barre City,Washington 3-3,U.S. Senate,NA,Republican,Write-Ins,4
Washington,Barre Town,NA,U.S. Senate,NA,Republican,Write-Ins,58
Orleans,Barton,NA,U.S. Senate,NA,Republican,Write-Ins,26
Lamoille,Belvidere,NA,U.S. Senate,NA,Republican,Write-Ins,0
Bennington,Bennington,Bennington 2-1,U.S. Senate,NA,Republican,Write-Ins,12
Bennington,Bennington,Bennington 2-1 Nb,U.S. Senate,NA,Republican,Write-Ins,2
Bennington,Bennington,Bennington 2-2,U.S. Senate,NA,Republican,Write-Ins,6
Bennington,Bennington,Bennington 5,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Benson,NA,U.S. Senate,NA,Republican,Write-Ins,3
Franklin,Berkshire,NA,U.S. Senate,NA,Republican,Write-Ins,2
Washington,Berlin,NA,U.S. Senate,NA,Republican,Write-Ins,5
Windsor,Bethel,NA,U.S. Senate,NA,Republican,Write-Ins,5
Essex,Bloomfield,NA,U.S. Senate,NA,Republican,Write-Ins,1
Chittenden,Bolton,NA,U.S. Senate,NA,Republican,Write-Ins,3
Orange,Bradford,NA,U.S. Senate,NA,Republican,Write-Ins,13
Orange,Braintree,NA,U.S. Senate,NA,Republican,Write-Ins,3
Rutland,Brandon,NA,U.S. Senate,NA,Republican,Write-Ins,5
Windham,Brattleboro,Windham 3-1,U.S. Senate,NA,Republican,Write-Ins,4
Windham,Brattleboro,Windham 3-2,U.S. Senate,NA,Republican,Write-Ins,3
Windham,Brattleboro,Windham 3-3,U.S. Senate,NA,Republican,Write-Ins,1
Windsor,Bridgewater,NA,U.S. Senate,NA,Republican,Write-Ins,2
Addison,Bridport,NA,U.S. Senate,NA,Republican,Write-Ins,7
Essex,Brighton,NA,U.S. Senate,NA,Republican,Write-Ins,5
Addison,Bristol,NA,U.S. Senate,NA,Republican,Write-Ins,10
Orange,Brookfield,NA,U.S. Senate,NA,Republican,Write-Ins,6
Windham,Brookline,NA,U.S. Senate,NA,Republican,Write-Ins,0
Orleans,Brownington,NA,U.S. Senate,NA,Republican,Write-Ins,1
Essex,Brunswick,NA,U.S. Senate,NA,Republican,Write-Ins,1
Caledonia,Burke,NA,U.S. Senate,NA,Republican,Write-Ins,4
Chittenden,Burlington,Chittenden 3-1,U.S. Senate,NA,Republican,Write-Ins,5
Chittenden,Burlington,Chittenden 3-2,U.S. Senate,NA,Republican,Write-Ins,5
Chittenden,Burlington,Chittenden 3-3,U.S. Senate,NA,Republican,Write-Ins,6
Chittenden,Burlington,Chittenden 3-4,U.S. Senate,NA,Republican,Write-Ins,1
Chittenden,Burlington,Chittenden 3-5,U.S. Senate,NA,Republican,Write-Ins,5
Chittenden,Burlington,Chittenden 3-6,U.S. Senate,NA,Republican,Write-Ins,1
Washington,Cabot,NA,U.S. Senate,NA,Republican,Write-Ins,7
Washington,Calais,NA,U.S. Senate,NA,Republican,Write-Ins,0
Lamoille,Cambridge,NA,U.S. Senate,NA,Republican,Write-Ins,11
Essex,Canaan,NA,U.S. Senate,NA,Republican,Write-Ins,10
Rutland,Castleton,NA,U.S. Senate,NA,Republican,Write-Ins,5
Windsor,Cavendish,NA,U.S. Senate,NA,Republican,Write-Ins,1
Orleans,Charleston,NA,U.S. Senate,NA,Republican,Write-Ins,2
Chittenden,Charlotte,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orange,Chelsea,NA,U.S. Senate,NA,Republican,Write-Ins,4
Windsor,Chester,NA,U.S. Senate,NA,Republican,Write-Ins,2
Rutland,Chittenden,NA,U.S. Senate,NA,Republican,Write-Ins,1
Rutland,Clarendon,NA,U.S. Senate,NA,Republican,Write-Ins,0
Chittenden,Colchester,Chittenden 7-1,U.S. Senate,NA,Republican,Write-Ins,4
Chittenden,Colchester,Chittenden 7-2,U.S. Senate,NA,Republican,Write-Ins,6
Essex,Concord,NA,U.S. Senate,NA,Republican,Write-Ins,1
Orange,Corinth,NA,U.S. Senate,NA,Republican,Write-Ins,2
Addison,Cornwall,NA,U.S. Senate,NA,Republican,Write-Ins,3
Orleans,Coventry,NA,U.S. Senate,NA,Republican,Write-Ins,9
Orleans,Craftsbury,NA,U.S. Senate,NA,Republican,Write-Ins,7
Rutland,Danby,NA,U.S. Senate,NA,Republican,Write-Ins,9
Caledonia,Danville,NA,U.S. Senate,NA,Republican,Write-Ins,6
Orleans,Derby,NA,U.S. Senate,NA,Republican,Write-Ins,24
Bennington,Dorset,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windham,Dover,NA,U.S. Senate,NA,Republican,Write-Ins,3
Windham,Dummerston,NA,U.S. Senate,NA,Republican,Write-Ins,3
Washington,Duxbury,NA,U.S. Senate,NA,Republican,Write-Ins,4
Essex,E. Haven,NA,U.S. Senate,NA,Republican,Write-Ins,3
Washington,E. Montpelier,NA,U.S. Senate,NA,Republican,Write-Ins,13
Lamoille,Eden,NA,U.S. Senate,NA,Republican,Write-Ins,14
Lamoille,Elmore,NA,U.S. Senate,NA,Republican,Write-Ins,4
Franklin,Enosburgh,NA,U.S. Senate,NA,Republican,Write-Ins,2
Chittenden,Essex,Chittenden 6-1,U.S. Senate,NA,Republican,Write-Ins,4
Chittenden,Essex,Chittenden 6-2,U.S. Senate,NA,Republican,Write-Ins,4
Chittenden,Essex,Chittenden 6-3,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Fair Haven,NA,U.S. Senate,NA,Republican,Write-Ins,5
Franklin,Fairfax,NA,U.S. Senate,NA,Republican,Write-Ins,2
Franklin,Fairfield,NA,U.S. Senate,NA,Republican,Write-Ins,5
Orange,Fairlee,NA,U.S. Senate,NA,Republican,Write-Ins,3
Washington,Fayston,NA,U.S. Senate,NA,Republican,Write-Ins,0
Addison,Ferrisburgh,NA,U.S. Senate,NA,Republican,Write-Ins,4
Franklin,Fletcher,NA,U.S. Senate,NA,Republican,Write-Ins,1
Franklin,Franklin,NA,U.S. Senate,NA,Republican,Write-Ins,2
Franklin,Georgia,NA,U.S. Senate,NA,Republican,Write-Ins,9
Orleans,Glover,NA,U.S. Senate,NA,Republican,Write-Ins,15
Addison,Goshen,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windham,Grafton,NA,U.S. Senate,NA,Republican,Write-Ins,0
Essex,Granby,NA,U.S. Senate,NA,Republican,Write-Ins,2
Grand Isle,Grand Isle,NA,U.S. Senate,NA,Republican,Write-Ins,16
Addison,Granville,NA,U.S. Senate,NA,Republican,Write-Ins,0
Orleans,Greensboro,NA,U.S. Senate,NA,Republican,Write-Ins,0
Caledonia,Groton,NA,U.S. Senate,NA,Republican,Write-Ins,7
Essex,Guildhall,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windham,Guilford,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windham,Halifax,NA,U.S. Senate,NA,Republican,Write-Ins,0
Addison,Hancock,NA,U.S. Senate,NA,Republican,Write-Ins,2
Caledonia,Hardwick,NA,U.S. Senate,NA,Republican,Write-Ins,14
Windsor,Hartford,Windsor 6-1,U.S. Senate,NA,Republican,Write-Ins,4
Windsor,Hartford,Windsor 6-2,U.S. Senate,NA,Republican,Write-Ins,10
Windsor,Hartland,NA,U.S. Senate,NA,Republican,Write-Ins,11
Franklin,Highgate,NA,U.S. Senate,NA,Republican,Write-Ins,15
Chittenden,Hinesburg,Chittenden 1-1,U.S. Senate,NA,Republican,Write-Ins,5
Chittenden,Hinesburg,Chittenden 1-2,U.S. Senate,NA,Republican,Write-Ins,0
Orleans,Holland,NA,U.S. Senate,NA,Republican,Write-Ins,6
Rutland,Hubbardton,NA,U.S. Senate,NA,Republican,Write-Ins,2
Chittenden,Huntington,NA,U.S. Senate,NA,Republican,Write-Ins,3
Lamoille,Hyde Park,NA,U.S. Senate,NA,Republican,Write-Ins,8
Rutland,Ira,Rutland Rutland 1-1,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Ira,Rutland Rutland 1-2,U.S. Senate,NA,Republican,Write-Ins,0
Orleans,Irasburg,NA,U.S. Senate,NA,Republican,Write-Ins,18
Grand Isle,Isle La Motte,NA,U.S. Senate,NA,Republican,Write-Ins,3
Windham,Jamaica,NA,U.S. Senate,NA,Republican,Write-Ins,9
Orleans,Jay,NA,U.S. Senate,NA,Republican,Write-Ins,5
Chittenden,Jericho,NA,U.S. Senate,NA,Republican,Write-Ins,2
Lamoille,Johnson,NA,U.S. Senate,NA,Republican,Write-Ins,10
Rutland,Killington,NA,U.S. Senate,NA,Republican,Write-Ins,1
Caledonia,Kirby,NA,U.S. Senate,NA,Republican,Write-Ins,2
Bennington,Landgrove,NA,U.S. Senate,NA,Republican,Write-Ins,1
Addison,Leicester,NA,U.S. Senate,NA,Republican,Write-Ins,3
Essex,Lemington,NA,U.S. Senate,NA,Republican,Write-Ins,0
Addison,Lincoln,NA,U.S. Senate,NA,Republican,Write-Ins,14
Windham,Londonderry,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orleans,Lowell,NA,U.S. Senate,NA,Republican,Write-Ins,4
Windsor,Ludlow,NA,U.S. Senate,NA,Republican,Write-Ins,1
Essex,Lunenburg,NA,U.S. Senate,NA,Republican,Write-Ins,19
Caledonia,Lyndon,NA,U.S. Senate,NA,Republican,Write-Ins,17
Essex,Maidstone,NA,U.S. Senate,NA,Republican,Write-Ins,4
Bennington,Manchester,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windham,Marlboro,NA,U.S. Senate,NA,Republican,Write-Ins,1
Washington,Marshfield,NA,U.S. Senate,NA,Republican,Write-Ins,24
Rutland,Mendon,NA,U.S. Senate,NA,Republican,Write-Ins,1
Addison,Middlebury,NA,U.S. Senate,NA,Republican,Write-Ins,10
Washington,Middlesex,NA,U.S. Senate,NA,Republican,Write-Ins,6
Rutland,Middletown Springs,NA,U.S. Senate,NA,Republican,Write-Ins,1
Chittenden,Milton,Chittenden 9,U.S. Senate,NA,Republican,Write-Ins,5
Chittenden,Milton,Grand Isle-Chittenden 1-1,U.S. Senate,NA,Republican,Write-Ins,0
Addison,Monkton,NA,U.S. Senate,NA,Republican,Write-Ins,0
Franklin,Montgomery,NA,U.S. Senate,NA,Republican,Write-Ins,0
Washington,Montpelier,NA,U.S. Senate,NA,Republican,Write-Ins,4
Washington,Moretown,NA,U.S. Senate,NA,Republican,Write-Ins,7
Orleans,Morgan,NA,U.S. Senate,NA,Republican,Write-Ins,1
Lamoille,Morristown,NA,U.S. Senate,NA,Republican,Write-Ins,9
Rutland,Mount Holly,NA,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Mount Tabor,NA,U.S. Senate,NA,Republican,Write-Ins,0
Addison,New Haven,NA,U.S. Senate,NA,Republican,Write-Ins,4
Caledonia,Newark,NA,U.S. Senate,NA,Republican,Write-Ins,1
Orange,Newbury,Center Town House,U.S. Senate,NA,Republican,Write-Ins,2
Orange,Newbury,Town Office,U.S. Senate,NA,Republican,Write-Ins,3
Orange,Newbury,West River Village,U.S. Senate,NA,Republican,Write-Ins,4
Windham,Newfane,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orleans,Newport City,NA,U.S. Senate,NA,Republican,Write-Ins,30
Orleans,Newport Town,NA,U.S. Senate,NA,Republican,Write-Ins,7
Grand Isle,N. Hero,NA,U.S. Senate,NA,Republican,Write-Ins,6
Washington,Northfield,NA,U.S. Senate,NA,Republican,Write-Ins,13
Essex,Norton,NA,U.S. Senate,NA,Republican,Write-Ins,3
Windsor,Norwich,NA,U.S. Senate,NA,Republican,Write-Ins,0
Orange,Orange,NA,U.S. Senate,NA,Republican,Write-Ins,5
Addison,Orwell,NA,U.S. Senate,NA,Republican,Write-Ins,11
Addison,Panton,NA,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Pawlet,NA,U.S. Senate,NA,Republican,Write-Ins,5
Caledonia,Peacham,NA,U.S. Senate,NA,Republican,Write-Ins,1
Bennington,Peru,NA,U.S. Senate,NA,Republican,Write-Ins,1
Rutland,Pittsfield,NA,U.S. Senate,NA,Republican,Write-Ins,1
Rutland,Pittsford,NA,U.S. Senate,NA,Republican,Write-Ins,5
Washington,Plainfield,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windsor,Plymouth,NA,U.S. Senate,NA,Republican,Write-Ins,0
Windsor,Pomfret,NA,U.S. Senate,NA,Republican,Write-Ins,5
Rutland,Poultney,NA,U.S. Senate,NA,Republican,Write-Ins,15
Bennington,Pownal,NA,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Proctor,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windham,Putney,NA,U.S. Senate,NA,Republican,Write-Ins,1
Orange,Randolph,NA,U.S. Senate,NA,Republican,Write-Ins,14
Windsor,Reading,NA,U.S. Senate,NA,Republican,Write-Ins,2
Bennington,Readsboro,NA,U.S. Senate,NA,Republican,Write-Ins,1
Franklin,Richford,NA,U.S. Senate,NA,Republican,Write-Ins,3
Chittenden,Richmond,NA,U.S. Senate,NA,Republican,Write-Ins,4
Addison,Ripton,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windsor,Rochester,NA,U.S. Senate,NA,Republican,Write-Ins,6
Windham,Rockingham,NA,U.S. Senate,NA,Republican,Write-Ins,5
Washington,Roxbury,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windsor,Royalton,NA,U.S. Senate,NA,Republican,Write-Ins,2
Bennington,Rupert,NA,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Rutland City,Rutland 5-1,U.S. Senate,NA,Republican,Write-Ins,5
Rutland,Rutland City,Rutland 5-2,U.S. Senate,NA,Republican,Write-Ins,3
Rutland,Rutland City,Rutland 5-3,U.S. Senate,NA,Republican,Write-Ins,4
Rutland,Rutland City,Rutland 5-4,U.S. Senate,NA,Republican,Write-Ins,7
Rutland,Rutland Town,Elem. School,U.S. Senate,NA,Republican,Write-Ins,3
Rutland,Rutland Town,Town Hall,U.S. Senate,NA,Republican,Write-Ins,1
Caledonia,Ryegate,NA,U.S. Senate,NA,Republican,Write-Ins,1
Franklin,Salisbury,NA,U.S. Senate,NA,Republican,Write-Ins,1
Franklin,Sandgate,NA,U.S. Senate,NA,Republican,Write-Ins,0
Chittenden,Searsburg,NA,U.S. Senate,NA,Republican,Write-Ins,1
Caledonia,Shaftsbury,NA,U.S. Senate,NA,Republican,Write-Ins,14
Addison,Sharon,NA,U.S. Senate,NA,Republican,Write-Ins,2
Bennington,Sheffield,NA,U.S. Senate,NA,Republican,Write-Ins,4
Bennington,Shelburne,Chittenden 5-1,U.S. Senate,NA,Republican,Write-Ins,11
Bennington,Shelburne,Chittenden 5-2,U.S. Senate,NA,Republican,Write-Ins,7
Bennington,Sheldon,NA,U.S. Senate,NA,Republican,Write-Ins,15
Windsor,Shoreham,NA,U.S. Senate,NA,Republican,Write-Ins,7
Caledonia,Shrewsbury,NA,U.S. Senate,NA,Republican,Write-Ins,5
Chittenden,S. Burlington,Chittenden 3-10,U.S. Senate,NA,Republican,Write-Ins,1
Chittenden,S. Burlington,Chittenden 3-7,U.S. Senate,NA,Republican,Write-Ins,1
Chittenden,S. Burlington,Chittenden 3-8,U.S. Senate,NA,Republican,Write-Ins,6
Chittenden,S. Burlington,Chittenden 3-9,U.S. Senate,NA,Republican,Write-Ins,7
Franklin,S. Hero,NA,U.S. Senate,NA,Republican,Write-Ins,6
Addison,Springfield,Windsor 1-1,U.S. Senate,NA,Republican,Write-Ins,0
Addison,Springfield,Windsor 1-2,U.S. Senate,NA,Republican,Write-Ins,11
Rutland,St. Albans City,NA,U.S. Senate,NA,Republican,Write-Ins,30
Chittenden,St. Albans Town,NA,U.S. Senate,NA,Republican,Write-Ins,14
Grand Isle,St. George,NA,U.S. Senate,NA,Republican,Write-Ins,0
Windsor,St. Johnsbury,NA,U.S. Senate,NA,Republican,Write-Ins,25
Bennington,Stamford,NA,U.S. Senate,NA,Republican,Write-Ins,0
Caledonia,Stannard,NA,U.S. Senate,NA,Republican,Write-Ins,1
Addison,Starksboro,NA,U.S. Senate,NA,Republican,Write-Ins,3
Windsor,Stockbridge,NA,U.S. Senate,NA,Republican,Write-Ins,0
Lamoille,Stowe,NA,U.S. Senate,NA,Republican,Write-Ins,10
Orange,Strafford,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windham,Stratton,NA,U.S. Senate,NA,Republican,Write-Ins,0
Rutland,Sudbury,NA,U.S. Senate,NA,Republican,Write-Ins,1
Bennington,Sunderland,NA,U.S. Senate,NA,Republican,Write-Ins,0
Caledonia,Sutton,NA,U.S. Senate,NA,Republican,Write-Ins,7
Franklin,Swanton,NA,U.S. Senate,NA,Republican,Write-Ins,24
Orange,Thetford,NA,U.S. Senate,NA,Republican,Write-Ins,10
Rutland,Tinmouth,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orange,Topsham,NA,U.S. Senate,NA,Republican,Write-Ins,5
Windham,Townshend,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orleans,Troy,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orange,Tunbridge,NA,U.S. Senate,NA,Republican,Write-Ins,9
Chittenden,Underhill,NA,U.S. Senate,NA,Republican,Write-Ins,3
Addison,Vergennes,NA,U.S. Senate,NA,Republican,Write-Ins,38
Windham,Vernon,NA,U.S. Senate,NA,Republican,Write-Ins,5
Orange,Vershire,NA,U.S. Senate,NA,Republican,Write-Ins,1
Essex,Victory,NA,U.S. Senate,NA,Republican,Write-Ins,1
Washington,Waitsfield,NA,U.S. Senate,NA,Republican,Write-Ins,0
Caledonia,Walden,NA,U.S. Senate,NA,Republican,Write-Ins,2
Rutland,Wallingford,NA,U.S. Senate,NA,Republican,Write-Ins,1
Addison,Waltham,NA,U.S. Senate,NA,Republican,Write-Ins,2
Windham,Wardsboro,NA,U.S. Senate,NA,Republican,Write-Ins,2
Washington,Warren,NA,U.S. Senate,NA,Republican,Write-Ins,2
Orange,Washington,NA,U.S. Senate,NA,Republican,Write-Ins,4
Washington,Waterbury,NA,U.S. Senate,NA,Republican,Write-Ins,6
Caledonia,Waterford,NA,U.S. Senate,NA,Republican,Write-Ins,2
Lamoille,Waterville,NA,U.S. Senate,NA,Republican,Write-Ins,1
Windsor,Weathersfield,NA,U.S. Senate,NA,Republican,Write-Ins,6
Rutland,Wells,NA,U.S. Senate,NA,Republican,Write-Ins,0
