county,town,precinct,office,district,party,candidate,votes
Franklin,Fairfield,NA,Attorney General,NA,Republican,Shane McCormack,225
Orange,Fairlee,NA,Attorney General,NA,Republican,Shane McCormack,117
Washington,Fayston,NA,Attorney General,NA,Republican,Shane McCormack,153
Addison,Ferrisburgh,NA,Attorney General,NA,Republican,Shane McCormack,416
Franklin,Fletcher,NA,Attorney General,NA,Republican,Shane McCormack,151
Franklin,Franklin,NA,Attorney General,NA,Republican,Shane McCormack,185
Franklin,Georgia,NA,Attorney General,NA,Republican,Shane McCormack,678
Orleans,Glover,NA,Attorney General,NA,Republican,Shane McCormack,142
Addison,Goshen,NA,Attorney General,NA,Republican,Shane McCormack,30
Windham,Grafton,NA,Attorney General,NA,Republican,Shane McCormack,88
Essex,Granby,NA,Attorney General,NA,Republican,Shane McCormack,13
Grand Isle,Grand Isle,NA,Attorney General,NA,Republican,Shane McCormack,358
Addison,Granville,NA,Attorney General,NA,Republican,Shane McCormack,21
Orleans,Greensboro,NA,Attorney General,NA,Republican,Shane McCormack,85
Caledonia,Groton,NA,Attorney General,NA,Republican,Shane McCormack,170
Essex,Guildhall,NA,Attorney General,NA,Republican,Shane McCormack,44
Windham,Guilford,NA,Attorney General,NA,Republican,Shane McCormack,154
Windham,Halifax,NA,Attorney General,NA,Republican,Shane McCormack,80
Addison,Hancock,NA,Attorney General,NA,Republican,Shane McCormack,30
Caledonia,Hardwick,NA,Attorney General,NA,Republican,Shane McCormack,321
Windsor,Hartford,Windsor 4-1,Attorney General,NA,Republican,Shane McCormack,295
Windsor,Hartford,Windsor 4-2,Attorney General,NA,Republican,Shane McCormack,701
Windsor,Hartland,NA,Attorney General,NA,Republican,Shane McCormack,404
Franklin,Highgate,NA,Attorney General,NA,Republican,Shane McCormack,441
Chittenden,Hinesburg,Chittenden 4-1,Attorney General,NA,Republican,Shane McCormack,2
Chittenden,Hinesburg,Chittenden 4-2,Attorney General,NA,Republican,Shane McCormack,469
Orleans,Holland,NA,Attorney General,NA,Republican,Shane McCormack,78
Rutland,Hubbardton,NA,Attorney General,NA,Republican,Shane McCormack,101
Chittenden,Huntington,NA,Attorney General,NA,Republican,Shane McCormack,186
Lamoille,Hyde Park,NA,Attorney General,NA,Republican,Shane McCormack,447
Rutland,Ira,NA,Attorney General,NA,Republican,Shane McCormack,69
Orleans,Irasburg,NA,Attorney General,NA,Republican,Shane McCormack,163
Grand Isle,Isle La Motte,NA,Attorney General,NA,Republican,Shane McCormack,85
Windham,Jamaica,NA,Attorney General,NA,Republican,Shane McCormack,69
Orleans,Jay,NA,Attorney General,NA,Republican,Shane McCormack,53
Chittenden,Jericho,NA,Attorney General,NA,Republican,Shane McCormack,855
Lamoille,Johnson,NA,Attorney General,NA,Republican,Shane McCormack,283
Rutland,Killington,NA,Attorney General,NA,Republican,Shane McCormack,195
Caledonia,Kirby,NA,Attorney General,NA,Republican,Shane McCormack,61
Bennington,Landgrove,NA,Attorney General,NA,Republican,Shane McCormack,27
Addison,Leicester,NA,Attorney General,NA,Republican,Shane McCormack,127
Essex,Lemington,NA,Attorney General,NA,Republican,Shane McCormack,20
Addison,Lincoln,NA,Attorney General,NA,Republican,Shane McCormack,183
Windham,Londonderry,NA,Attorney General,NA,Republican,Shane McCormack,192
Orleans,Lowell,NA,Attorney General,NA,Republican,Shane McCormack,128
Windsor,Ludlow,NA,Attorney General,NA,Republican,Shane McCormack,291
Essex,Lunenburg,NA,Attorney General,NA,Republican,Shane McCormack,166
Caledonia,Lyndon,NA,Attorney General,NA,Republican,Shane McCormack,637
Essex,Maidstone,NA,Attorney General,NA,Republican,Shane McCormack,33
Bennington,Manchester,NA,Attorney General,NA,Republican,Shane McCormack,621
Windham,Marlboro,NA,Attorney General,NA,Republican,Shane McCormack,58
Washington,Marshfield,NA,Attorney General,NA,Republican,Shane McCormack,206
Rutland,Mendon,NA,Attorney General,NA,Republican,Shane McCormack,211
Addison,Middlebury,NA,Attorney General,NA,Republican,Shane McCormack,541
Washington,Middlesex,NA,Attorney General,NA,Republican,Shane McCormack,202
Rutland,Middletown Springs,NA,Attorney General,NA,Republican,Shane McCormack,151
Chittenden,Milton,Chittenden 10,Attorney General,NA,Republican,Shane McCormack,"1,133"
Chittenden,Milton,Grand Isle-Chittenden,Attorney General,NA,Republican,Shane McCormack,207
Addison,Monkton,NA,Attorney General,NA,Republican,Shane McCormack,293
Franklin,Montgomery,NA,Attorney General,NA,Republican,Shane McCormack,128
Washington,Montpelier,NA,Attorney General,NA,Republican,Shane McCormack,572
Washington,Moretown,NA,Attorney General,NA,Republican,Shane McCormack,209
Orleans,Morgan,NA,Attorney General,NA,Republican,Shane McCormack,123
Lamoille,Morristown,NA,Attorney General,NA,Republican,Shane McCormack,607
Rutland,Mount Holly,NA,Attorney General,NA,Republican,Shane McCormack,219
Rutland,Mount Tabor,NA,Attorney General,NA,Republican,Shane McCormack,28
Addison,New Haven,NA,Attorney General,NA,Republican,Shane McCormack,257
Caledonia,Newark,NA,Attorney General,NA,Republican,Shane McCormack,87
Orange,Newbury,NA,Attorney General,NA,Republican,Shane McCormack,251
Windham,Newfane,NA,Attorney General,NA,Republican,Shane McCormack,138
Orleans,Newport City,NA,Attorney General,NA,Republican,Shane McCormack,418
Orleans,Newport Town,NA,Attorney General,NA,Republican,Shane McCormack,189
Grand Isle,N. Hero,NA,Attorney General,NA,Republican,Shane McCormack,195
Washington,Northfield,NA,Attorney General,NA,Republican,Shane McCormack,561
Essex,Norton,NA,Attorney General,NA,Republican,Shane McCormack,27
Windsor,Norwich,NA,Attorney General,NA,Republican,Shane McCormack,194
Orange,Orange,NA,Attorney General,NA,Republican,Shane McCormack,176
Addison,Orwell,NA,Attorney General,NA,Republican,Shane McCormack,210
Addison,Panton,NA,Attorney General,NA,Republican,Shane McCormack,97
Rutland,Pawlet,NA,Attorney General,NA,Republican,Shane McCormack,195
Caledonia,Peacham,NA,Attorney General,NA,Republican,Shane McCormack,102
Bennington,Peru,NA,Attorney General,NA,Republican,Shane McCormack,52
Rutland,Pittsfield,NA,Attorney General,NA,Republican,Shane McCormack,79
Rutland,Pittsford,NA,Attorney General,NA,Republican,Shane McCormack,435
Washington,Plainfield,NA,Attorney General,NA,Republican,Shane McCormack,117
Windsor,Plymouth,NA,Attorney General,NA,Republican,Shane McCormack,108
Windsor,Pomfret,NA,Attorney General,NA,Republican,Shane McCormack,141
Rutland,Poultney,NA,Attorney General,NA,Republican,Shane McCormack,395
Bennington,Pownal,NA,Attorney General,NA,Republican,Shane McCormack,347
Rutland,Proctor,NA,Attorney General,NA,Republican,Shane McCormack,206
Windham,Putney,NA,Attorney General,NA,Republican,Shane McCormack,128
Orange,Randolph,NA,Attorney General,NA,Republican,Shane McCormack,554
Windsor,Reading,NA,Attorney General,NA,Republican,Shane McCormack,88
Bennington,Readsboro,NA,Attorney General,NA,Republican,Shane McCormack,88
Franklin,Richford,NA,Attorney General,NA,Republican,Shane McCormack,178
Chittenden,Richmond,NA,Attorney General,NA,Republican,Shane McCormack,477
Addison,Ripton,NA,Attorney General,NA,Republican,Shane McCormack,44
Windsor,Rochester,NA,Attorney General,NA,Republican,Shane McCormack,122
Windham,Rockingham,NA,Attorney General,NA,Republican,Shane McCormack,310
Washington,Roxbury,NA,Attorney General,NA,Republican,Shane McCormack,100
Windsor,Royalton,NA,Attorney General,NA,Republican,Shane McCormack,318
Bennington,Rupert,NA,Attorney General,NA,Republican,Shane McCormack,118
Rutland,Rutland City,Rutland 5-1,Attorney General,NA,Republican,Shane McCormack,665
Rutland,Rutland City,Rutland 5-2,Attorney General,NA,Republican,Shane McCormack,464
Rutland,Rutland City,Rutland 5-3,Attorney General,NA,Republican,Shane McCormack,263
Rutland,Rutland City,Rutland 5-4,Attorney General,NA,Republican,Shane McCormack,410
Rutland,Rutland Town,NA,Attorney General,NA,Republican,Shane McCormack,792
Caledonia,Ryegate,NA,Attorney General,NA,Republican,Shane McCormack,174
Franklin,Salisbury,NA,Attorney General,NA,Republican,Shane McCormack,125
Franklin,Sandgate,NA,Attorney General,NA,Republican,Shane McCormack,51
Chittenden,Searsburg,NA,Attorney General,NA,Republican,Shane McCormack,15
Caledonia,Shaftsbury,NA,Attorney General,NA,Republican,Shane McCormack,403
Addison,Sharon,NA,Attorney General,NA,Republican,Shane McCormack,149
Bennington,Sheffield,NA,Attorney General,NA,Republican,Shane McCormack,87
Bennington,Shelburne,Chittenden 5-1,Attorney General,NA,Republican,Shane McCormack,478
Bennington,Shelburne,Chittenden 5-2,Attorney General,NA,Republican,Shane McCormack,490
Bennington,Sheldon,NA,Attorney General,NA,Republican,Shane McCormack,193
Windsor,Shoreham,NA,Attorney General,NA,Republican,Shane McCormack,153
Caledonia,Shrewsbury,NA,Attorney General,NA,Republican,Shane McCormack,178
Chittenden,S. Burlington,Chittenden 7-1,Attorney General,NA,Republican,Shane McCormack,420
Chittenden,S. Burlington,Chittenden 7-2,Attorney General,NA,Republican,Shane McCormack,569
Chittenden,S. Burlington,Chittenden 7-3,Attorney General,NA,Republican,Shane McCormack,345
Chittenden,S. Burlington,Chittenden 7-4,Attorney General,NA,Republican,Shane McCormack,473
Franklin,S. Hero,NA,Attorney General,NA,Republican,Shane McCormack,237
Addison,Springfield,Windsor 3-1,Attorney General,NA,Republican,Shane McCormack,32
Addison,Springfield,Windsor 3-2,Attorney General,NA,Republican,Shane McCormack,869
Rutland,St. Albans City,NA,Attorney General,NA,Republican,Shane McCormack,569
Chittenden,St. Albans Town,Franklin 3-1,Attorney General,NA,Republican,Shane McCormack,256
Chittenden,St. Albans Town,Franklin 3-2,Attorney General,NA,Republican,Shane McCormack,583
Grand Isle,St. George,NA,Attorney General,NA,Republican,Shane McCormack,65
Windsor,St. Johnsbury,NA,Attorney General,NA,Republican,Shane McCormack,842
Bennington,Stamford,NA,Attorney General,NA,Republican,Shane McCormack,101
Caledonia,Stannard,NA,Attorney General,NA,Republican,Shane McCormack,22
Addison,Starksboro,NA,Attorney General,NA,Republican,Shane McCormack,224
Windsor,Stockbridge,NA,Attorney General,NA,Republican,Shane McCormack,97
Lamoille,Stowe,NA,Attorney General,NA,Republican,Shane McCormack,598
Orange,Strafford,NA,Attorney General,NA,Republican,Shane McCormack,111
Windham,Stratton,NA,Attorney General,NA,Republican,Shane McCormack,47
Rutland,Sudbury,NA,Attorney General,NA,Republican,Shane McCormack,82
Bennington,Sunderland,Bennington 3,Attorney General,NA,Republican,Shane McCormack,19
Bennington,Sunderland,Bennington 4,Attorney General,NA,Republican,Shane McCormack,91
Caledonia,Sutton,NA,Attorney General,NA,Republican,Shane McCormack,118
Franklin,Swanton,NA,Attorney General,NA,Republican,Shane McCormack,708
Orange,Thetford,NA,Attorney General,NA,Republican,Shane McCormack,261
Rutland,Tinmouth,Rutland 2,Attorney General,NA,Republican,Shane McCormack,21
Rutland,Tinmouth,Rutland-Bennington,Attorney General,NA,Republican,Shane McCormack,65
Orange,Topsham,NA,Attorney General,NA,Republican,Shane McCormack,143
Windham,Townshend,NA,Attorney General,NA,Republican,Shane McCormack,110
Orleans,Troy,Orleans 2,Attorney General,NA,Republican,Shane McCormack,47
Orleans,Troy,Orleans-Lamoille,Attorney General,NA,Republican,Shane McCormack,112
Orange,Tunbridge,NA,Attorney General,NA,Republican,Shane McCormack,222
Chittenden,Underhill,NA,Attorney General,NA,Republican,Shane McCormack,534
Addison,Vergennes,NA,Attorney General,NA,Republican,Shane McCormack,281
Windham,Vernon,NA,Attorney General,NA,Republican,Shane McCormack,301
Orange,Vershire,NA,Attorney General,NA,Republican,Shane McCormack,79
Essex,Victory,NA,Attorney General,NA,Republican,Shane McCormack,17
Washington,Waitsfield,NA,Attorney General,NA,Republican,Shane McCormack,211
Caledonia,Walden,NA,Attorney General,NA,Republican,Shane McCormack,136
Rutland,Wallingford,NA,Attorney General,NA,Republican,Shane McCormack,299
Addison,Waltham,NA,Attorney General,NA,Republican,Shane McCormack,75
Windham,Wardsboro,NA,Attorney General,NA,Republican,Shane McCormack,90
Washington,Warren,NA,Attorney General,NA,Republican,Shane McCormack,176
Orange,Washington,NA,Attorney General,NA,Republican,Shane McCormack,180
Washington,Waterbury,NA,Attorney General,NA,Republican,Shane McCormack,558
Caledonia,Waterford,NA,Attorney General,NA,Republican,Shane McCormack,269
Lamoille,Waterville,NA,Attorney General,NA,Republican,Shane McCormack,87
Windsor,Weathersfield,NA,Attorney General,NA,Republican,Shane McCormack,400
Rutland,Wells,NA,Attorney General,NA,Republican,Shane McCormack,174
Orange,W. Fairlee,NA,Attorney General,NA,Republican,Shane McCormack,49
Rutland,W. Haven,NA,Attorney General,NA,Republican,Shane McCormack,42
Rutland,W. Rutland,NA,Attorney General,NA,Republican,Shane McCormack,303
Windsor,W. Windsor,NA,Attorney General,NA,Republican,Shane McCormack,174
Orleans,Westfield,NA,Attorney General,NA,Republican,Shane McCormack,82
Chittenden,Westford,NA,Attorney General,NA,Republican,Shane McCormack,330
Windham,Westminster,Windham 3,Attorney General,NA,Republican,Shane McCormack,14
Windham,Westminster,Windham 4,Attorney General,NA,Republican,Shane McCormack,210
Orleans,Westmore,NA,Attorney General,NA,Republican,Shane McCormack,62
Windsor,Weston,NA,Attorney General,NA,Republican,Shane McCormack,92
Addison,Weybridge,NA,Attorney General,NA,Republican,Shane McCormack,120
Caledonia,Wheelock,NA,Attorney General,NA,Republican,Shane McCormack,108
Addison,Whiting,NA,Attorney General,NA,Republican,Shane McCormack,47
Windham,Whitingham,Windham 6,Attorney General,NA,Republican,Shane McCormack,150
Windham,Whitingham,Windham-Bennington,Attorney General,NA,Republican,Shane McCormack,3
Orange,Williamstown,NA,Attorney General,NA,Republican,Shane McCormack,435
Chittenden,Williston,NA,Attorney General,NA,Republican,Shane McCormack,"1,216"
Windham,Wilmington,NA,Attorney General,NA,Republican,Shane McCormack,206
Windham,Windham,NA,Attorney General,NA,Republican,Shane McCormack,39
Windsor,Windsor,NA,Attorney General,NA,Republican,Shane McCormack,286
Bennington,Winhall,NA,Attorney General,NA,Republican,Shane McCormack,128
Chittenden,Winooski,NA,Attorney General,NA,Republican,Shane McCormack,354
Lamoille,Wolcott,NA,Attorney General,NA,Republican,Shane McCormack,215
Washington,Woodbury,NA,Attorney General,NA,Republican,Shane McCormack,136
Bennington,Woodford,NA,Attorney General,NA,Republican,Shane McCormack,21
Windsor,Woodstock,NA,Attorney General,NA,Republican,Shane McCormack,379
Washington,Worcester,NA,Attorney General,NA,Republican,Shane McCormack,105
Addison,Addison,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,14
Orleans,Albany,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,24
Grand Isle,Alburgh,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,24
Windsor,Andover,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,3
Bennington,Arlington,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,66
Windham,Athens,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,5
Franklin,Bakersfield,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,15
Windsor,Baltimore,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,1
Windsor,Barnard,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,11
Caledonia,Barnet,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,22
Washington,Barre City,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,98
Washington,Barre Town,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,60
Orleans,Barton,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,18
Lamoille,Belvidere,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,3
Bennington,Bennington,Bennington 2-1,Attorney General,NA,Liberty Union,Rosemarie Jackowski,236
Bennington,Bennington,Bennington 2-2,Attorney General,NA,Liberty Union,Rosemarie Jackowski,255
Rutland,Benson,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,13
Franklin,Berkshire,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,11
Washington,Berlin,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,25
Windsor,Bethel,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,15
Essex,Bloomfield,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,2
Chittenden,Bolton,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,15
Orange,Bradford,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,18
Orange,Braintree,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,13
Rutland,Brandon,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,39
Windham,Brattleboro,Windham 2-1,Attorney General,NA,Liberty Union,Rosemarie Jackowski,44
Windham,Brattleboro,Windham 2-2,Attorney General,NA,Liberty Union,Rosemarie Jackowski,73
Windham,Brattleboro,Windham 2-3,Attorney General,NA,Liberty Union,Rosemarie Jackowski,58
Windsor,Bridgewater,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,6
Addison,Bridport,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,7
Essex,Brighton,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,11
Addison,Bristol,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,69
Orange,Brookfield,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,12
Windham,Brookline,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,7
Orleans,Brownington,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,24
Essex,Brunswick,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,1
Caledonia,Burke,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,12
Chittenden,Burlington,Chittenden 6-1,Attorney General,NA,Liberty Union,Rosemarie Jackowski,51
Chittenden,Burlington,Chittenden 6-2,Attorney General,NA,Liberty Union,Rosemarie Jackowski,38
Chittenden,Burlington,Chittenden 6-3,Attorney General,NA,Liberty Union,Rosemarie Jackowski,87
Chittenden,Burlington,Chittenden 6-4,Attorney General,NA,Liberty Union,Rosemarie Jackowski,56
Chittenden,Burlington,Chittenden 6-5,Attorney General,NA,Liberty Union,Rosemarie Jackowski,75
Chittenden,Burlington,Chittenden 6-6,Attorney General,NA,Liberty Union,Rosemarie Jackowski,13
Chittenden,Burlington,Chittenden 6-7,Attorney General,NA,Liberty Union,Rosemarie Jackowski,2
Washington,Cabot,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,32
Washington,Calais,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,49
Lamoille,Cambridge,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,32
Essex,Canaan,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,10
Rutland,Castleton,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,47
Windsor,Cavendish,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,27
Orleans,Charleston,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,15
Chittenden,Charlotte,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,33
Orange,Chelsea,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,32
Windsor,Chester,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,39
Rutland,Chittenden,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,19
Rutland,Clarendon,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,25
Chittenden,Colchester,Chittenden 9-1,Attorney General,NA,Liberty Union,Rosemarie Jackowski,41
Chittenden,Colchester,Chittenden 9-2,Attorney General,NA,Liberty Union,Rosemarie Jackowski,48
Essex,Concord,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,14
Orange,Corinth,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,20
Addison,Cornwall,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,13
Orleans,Coventry,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,12
Orleans,Craftsbury,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,21
Rutland,Danby,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,30
Caledonia,Danville,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,25
Orleans,Derby,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,50
Bennington,Dorset,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,34
Windham,Dover,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,38
Windham,Dummerston,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,36
Washington,Duxbury,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,10
Essex,E. Haven,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,5
Washington,E. Montpelier,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,37
Lamoille,Eden,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,10
Lamoille,Elmore,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,12
Franklin,Enosburgh,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,34
Chittenden,Essex,Chittenden 8-1,Attorney General,NA,Liberty Union,Rosemarie Jackowski,39
Chittenden,Essex,Chittenden 8-2,Attorney General,NA,Liberty Union,Rosemarie Jackowski,64
Chittenden,Essex,Chittenden 8-3,Attorney General,NA,Liberty Union,Rosemarie Jackowski,12
Rutland,Fair Haven,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,37
Franklin,Fairfax,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,33
Franklin,Fairfield,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,16
Orange,Fairlee,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,7
Washington,Fayston,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,14
Addison,Ferrisburgh,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,14
Franklin,Fletcher,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,17
Franklin,Franklin,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,11
Franklin,Georgia,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,35
Orleans,Glover,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,28
Addison,Goshen,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,3
Windham,Grafton,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,9
Essex,Granby,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,0
Grand Isle,Grand Isle,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,18
Addison,Granville,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,3
Orleans,Greensboro,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,12
Caledonia,Groton,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,24
Essex,Guildhall,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,7
Windham,Guilford,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,42
Windham,Halifax,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,11
Addison,Hancock,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,7
Caledonia,Hardwick,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,47
Windsor,Hartford,Windsor 4-1,Attorney General,NA,Liberty Union,Rosemarie Jackowski,33
Windsor,Hartford,Windsor 4-2,Attorney General,NA,Liberty Union,Rosemarie Jackowski,67
Windsor,Hartland,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,50
Franklin,Highgate,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,27
Chittenden,Hinesburg,Chittenden 4-1,Attorney General,NA,Liberty Union,Rosemarie Jackowski,0
Chittenden,Hinesburg,Chittenden 4-2,Attorney General,NA,Liberty Union,Rosemarie Jackowski,47
Orleans,Holland,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,11
Rutland,Hubbardton,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,7
Chittenden,Huntington,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,35
Lamoille,Hyde Park,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,49
Rutland,Ira,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,9
Orleans,Irasburg,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,33
Grand Isle,Isle La Motte,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,7
Windham,Jamaica,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,22
Orleans,Jay,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,4
Chittenden,Jericho,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,39
Lamoille,Johnson,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,25
Rutland,Killington,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,18
Caledonia,Kirby,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,7
Bennington,Landgrove,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,4
Addison,Leicester,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,12
Essex,Lemington,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,1
Addison,Lincoln,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,18
Windham,Londonderry,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,30
Orleans,Lowell,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,6
Windsor,Ludlow,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,20
Essex,Lunenburg,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,16
Caledonia,Lyndon,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,38
Essex,Maidstone,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,1
Bennington,Manchester,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,79
Windham,Marlboro,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,21
Washington,Marshfield,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,29
Rutland,Mendon,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,9
Addison,Middlebury,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,72
Washington,Middlesex,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,41
Rutland,Middletown Springs,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,14
Chittenden,Milton,Chittenden 10,Attorney General,NA,Liberty Union,Rosemarie Jackowski,50
Chittenden,Milton,Grand Isle-Chittenden,Attorney General,NA,Liberty Union,Rosemarie Jackowski,6
Addison,Monkton,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,19
Franklin,Montgomery,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,18
Washington,Montpelier,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,140
Washington,Moretown,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,21
Orleans,Morgan,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,6
Lamoille,Morristown,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,53
Rutland,Mount Holly,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,17
Rutland,Mount Tabor,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,5
Addison,New Haven,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,22
Caledonia,Newark,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,8
Orange,Newbury,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,26
Windham,Newfane,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,33
Orleans,Newport City,NA,Attorney General,NA,Liberty Union,Rosemarie Jackowski,51
